empresi_id,source_reference,upstream_source,disease,disease_code,country,iso3,latitude,longitude,observation_date,report_date,published_date,species,cases,deaths,status,data_realism
EMPRESI-ASF-0001956,WAHIS-ASF-SRB-2022-08-22-03,WAHIS,African swine fever,ASF,Serbia,SRB,43.9528,19.0216,2022-08-23,2022-09-02,2022-09-08,Sus scrofa (wild boar),123,112,confirmed,synthetic
EMPRESI-ASF-0001944,WAHIS-ASF-ROU-2022-08-22-01,WAHIS,African swine fever,ASF,Romania,ROU,46.052,27.0051,2022-08-24,2022-09-02,2022-09-09,Sus scrofa (wild boar),119,106,confirmed,synthetic
EMPRESI-ASF-0001906,WAHIS-ASF-UKR-2022-08-15-01,WAHIS,African swine fever,ASF,Ukraine,UKR,47.1424,26.4153,2022-08-15,2022-09-02,2022-09-09,Sus scrofa (wild boar),245,220,confirmed,synthetic
EMPRESI-ASF-0001926,WAHIS-ASF-NLD-2022-08-22-01,WAHIS,African swine fever,ASF,Netherlands,NLD,52.0307,4.6105,2022-08-24,2022-08-31,2022-09-09,Sus scrofa domesticus,55,49,confirmed,synthetic
EMPRESI-ASF-0001933,WAHIS-ASF-POL-2022-08-22-00,WAHIS,African swine fever,ASF,Poland,POL,53.5636,18.7133,2022-08-22,2022-09-04,2022-09-09,Sus scrofa domesticus,16,14,confirmed,synthetic
EMPRESI-ASF-0001810,WAHIS-ASF-ROU-2022-08-01-01,WAHIS,African swine fever,ASF,Romania,ROU,44.7226,28.001,2022-08-03,2022-08-29,2022-09-09,Sus scrofa domesticus,180,161,confirmed,synthetic
EMPRESI-ASF-0001879,WAHIS-ASF-ITA-2022-08-15-00,WAHIS,African swine fever,ASF,Italy,ITA,44.1762,12.1191,2022-08-18,2022-08-28,2022-09-09,Sus scrofa (wild boar),121,107,confirmed,synthetic
EMPRESI-ASF-0001832,WAHIS-ASF-NLD-2022-08-08-01,WAHIS,African swine fever,ASF,Netherlands,NLD,51.9058,4.04,2022-08-13,2022-08-30,2022-09-09,Sus scrofa domesticus,73,64,confirmed,synthetic
EMPRESI-ASF-0001918,WAHIS-ASF-FRA-2022-08-22-02,WAHIS,African swine fever,ASF,France,FRA,44.9881,5.8497,2022-08-23,2022-09-01,2022-09-10,Sus scrofa (wild boar),90,79,confirmed,synthetic
EMPRESI-ASF-0001861,WAHIS-ASF-RUS-2022-08-08-02,WAHIS,African swine fever,ASF,Russian Federation,RUS,56.1602,54.3218,2022-08-09,2022-08-28,2022-09-10,Sus scrofa (wild boar),4,3,confirmed,synthetic
EMPRESI-ASF-0001854,WAHIS-ASF-UKR-2022-08-08-01,WAHIS,African swine fever,ASF,Ukraine,UKR,50.0246,31.6667,2022-08-14,2022-09-03,2022-09-10,Sus scrofa (wild boar),103,95,confirmed,synthetic
EMPRESI-ASF-0001889,WAHIS-ASF-HUN-2022-08-15-02,WAHIS,African swine fever,ASF,Hungary,HUN,45.9784,20.7065,2022-08-21,2022-09-03,2022-09-10,Sus scrofa (wild boar),49,44,confirmed,synthetic
EMPRESI-ASF-0001971,WAHIS-ASF-TUN-2022-08-22-01,WAHIS,African swine fever,ASF,Tunisia,TUN,34.4894,11.6068,2022-08-25,2022-09-04,2022-09-10,Sus scrofa domesticus,190,173,confirmed,synthetic
EMPRESI-ASF-0001932,WAHIS-ASF-ITA-2022-08-22-01,WAHIS,African swine fever,ASF,Italy,ITA,44.1884,11.4154,2022-08-26,2022-09-07,2022-09-10,Sus scrofa (wild boar),45,42,confirmed,synthetic
EMPRESI-ASF-0001840,WAHIS-ASF-HUN-2022-08-08-00,WAHIS,African swine fever,ASF,Hungary,HUN,48.5974,19.2218,2022-08-08,2022-09-05,2022-09-10,Sus scrofa domesticus,91,80,confirmed,synthetic
EMPRESI-ASF-0001897,WAHIS-ASF-BGR-2022-08-15-01,WAHIS,African swine fever,ASF,Bulgaria,BGR,43.0459,24.9962,2022-08-19,2022-09-01,2022-09-11,Sus scrofa domesticus,89,72,confirmed,synthetic
EMPRESI-ASF-0001818,WAHIS-ASF-SRB-2022-08-01-01,WAHIS,African swine fever,ASF,Serbia,SRB,43.7706,22.7225,2022-08-05,2022-09-01,2022-09-11,Sus scrofa domesticus,34,28,confirmed,synthetic
EMPRESI-ASF-0001837,WAHIS-ASF-POL-2022-08-08-01,WAHIS,African swine fever,ASF,Poland,POL,50.1375,18.9345,2022-08-11,2022-08-31,2022-09-11,Sus scrofa domesticus,77,66,confirmed,synthetic
EMPRESI-ASF-0001965,WAHIS-ASF-RUS-2022-08-22-02,WAHIS,African swine fever,ASF,Russian Federation,RUS,58.3374,40.5103,2022-08-27,2022-09-04,2022-09-12,Sus scrofa (wild boar),14,14,confirmed,synthetic
EMPRESI-ASF-0001924,WAHIS-ASF-DEU-2022-08-22-03,WAHIS,African swine fever,ASF,Germany,DEU,52.8371,10.54,2022-08-26,2022-09-02,2022-09-12,Sus scrofa domesticus,120,106,confirmed,synthetic
EMPRESI-ASF-0001913,WAHIS-ASF-GEO-2022-08-15-00,WAHIS,African swine fever,ASF,Georgia,GEO,41.1554,42.8222,2022-08-21,2022-09-06,2022-09-12,Sus scrofa domesticus,227,193,confirmed,synthetic
EMPRESI-ASF-0001974,WAHIS-ASF-DEU-2022-08-29-00,WAHIS,African swine fever,ASF,Germany,DEU,48.829,11.1129,2022-09-03,2022-09-09,2022-09-13,Sus scrofa domesticus,92,84,confirmed,synthetic
EMPRESI-ASF-0001819,WAHIS-ASF-SRB-2022-08-01-02,WAHIS,African swine fever,ASF,Serbia,SRB,43.5572,19.5806,2022-08-06,2022-09-03,2022-09-13,Sus scrofa (wild boar),168,148,confirmed,synthetic
EMPRESI-ASF-0001957,WAHIS-ASF-SRB-2022-08-22-04,WAHIS,African swine fever,ASF,Serbia,SRB,43.898,19.0924,2022-08-28,2022-09-04,2022-09-13,Sus scrofa domesticus,103,92,confirmed,synthetic
EMPRESI-ASF-0001998,WAHIS-ASF-ROU-2022-08-29-01,WAHIS,African swine fever,ASF,Romania,ROU,44.6571,27.6309,2022-09-02,2022-09-07,2022-09-13,Sus scrofa (wild boar),129,109,confirmed,synthetic
EMPRESI-ASF-0001907,WAHIS-ASF-MDA-2022-08-15-00,WAHIS,African swine fever,ASF,Moldova,MDA,47.7228,28.7024,2022-08-15,2022-09-02,2022-09-14,Sus scrofa domesticus,36,36,confirmed,synthetic
EMPRESI-ASF-0002019,WAHIS-ASF-TUR-2022-08-29-03,WAHIS,African swine fever,ASF,Türkiye,TUR,39.0114,40.059,2022-08-29,2022-09-09,2022-09-14,Sus scrofa domesticus,462,410,confirmed,synthetic
EMPRESI-ASF-0001954,WAHIS-ASF-SRB-2022-08-22-01,WAHIS,African swine fever,ASF,Serbia,SRB,44.8897,21.3769,2022-08-27,2022-09-06,2022-09-14,Sus scrofa (wild boar),38,35,confirmed,synthetic
EMPRESI-ASF-0001923,WAHIS-ASF-DEU-2022-08-22-02,WAHIS,African swine fever,ASF,Germany,DEU,48.5721,8.9103,2022-08-27,2022-09-06,2022-09-15,Sus scrofa domesticus,7,6,confirmed,synthetic
EMPRESI-ASF-0002013,WAHIS-ASF-RUS-2022-08-29-00,WAHIS,African swine fever,ASF,Russian Federation,RUS,52.56,48.2226,2022-09-03,2022-09-07,2022-09-15,Sus scrofa domesticus,127,111,confirmed,synthetic
EMPRESI-ASF-0001977,WAHIS-ASF-NLD-2022-08-29-00,WAHIS,African swine fever,ASF,Netherlands,NLD,52.8027,6.7741,2022-09-01,2022-09-09,2022-09-15,Sus scrofa (wild boar),59,50,confirmed,synthetic
EMPRESI-ASF-0001978,WAHIS-ASF-NLD-2022-08-29-01,WAHIS,African swine fever,ASF,Netherlands,NLD,51.3258,5.6311,2022-08-30,2022-09-05,2022-09-15,Sus scrofa domesticus,126,112,confirmed,synthetic
EMPRESI-ASF-0001900,WAHIS-ASF-SRB-2022-08-15-00,WAHIS,African swine fever,ASF,Serbia,SRB,44.5291,19.97,2022-08-17,2022-09-05,2022-09-16,Sus scrofa domesticus,255,227,confirmed,synthetic
EMPRESI-ASF-0001925,WAHIS-ASF-NLD-2022-08-22-00,WAHIS,African swine fever,ASF,Netherlands,NLD,52.5532,5.3531,2022-08-28,2022-09-03,2022-09-16,Sus scrofa domesticus,118,101,confirmed,synthetic
EMPRESI-ASF-0001980,WAHIS-ASF-BEL-2022-08-29-00,WAHIS,African swine fever,ASF,Belgium,BEL,50.041,5.1161,2022-09-03,2022-09-11,2022-09-16,Sus scrofa (wild boar),41,32,confirmed,synthetic
EMPRESI-ASF-0001993,WAHIS-ASF-POL-2022-08-29-05,WAHIS,African swine fever,ASF,Poland,POL,53.4656,17.9331,2022-08-30,2022-09-11,2022-09-16,Sus scrofa domesticus,43,37,confirmed,synthetic
EMPRESI-ASF-0001916,WAHIS-ASF-FRA-2022-08-22-00,WAHIS,African swine fever,ASF,France,FRA,49.1165,2.6374,2022-08-28,2022-09-09,2022-09-16,Sus scrofa (wild boar),22,17,confirmed,synthetic
EMPRESI-ASF-0002004,WAHIS-ASF-SRB-2022-08-29-01,WAHIS,African swine fever,ASF,Serbia,SRB,43.6357,21.9954,2022-08-31,2022-09-12,2022-09-17,Sus scrofa (wild boar),43,41,confirmed,synthetic
EMPRESI-ASF-0001914,WAHIS-ASF-GEO-2022-08-15-01,WAHIS,African swine fever,ASF,Georgia,GEO,42.6099,44.3177,2022-08-17,2022-09-11,2022-09-17,Sus scrofa (wild boar),337,286,confirmed,synthetic
EMPRESI-ASF-0001785,WAHIS-ASF-MDA-2022-07-25-01,WAHIS,African swine fever,ASF,Moldova,MDA,47.8125,28.0924,2022-07-29,2022-09-11,2022-09-17,Sus scrofa domesticus,162,143,confirmed,synthetic
EMPRESI-ASF-0002008,WAHIS-ASF-MDA-2022-08-29-00,WAHIS,African swine fever,ASF,Moldova,MDA,47.4266,28.5985,2022-08-30,2022-09-11,2022-09-18,Sus scrofa domesticus,87,83,confirmed,synthetic
EMPRESI-ASF-0001931,WAHIS-ASF-ITA-2022-08-22-00,WAHIS,African swine fever,ASF,Italy,ITA,42.3431,10.4675,2022-08-24,2022-09-13,2022-09-18,Sus scrofa domesticus,70,62,confirmed,synthetic
EMPRESI-ASF-0002060,WAHIS-ASF-RUS-2022-09-05-00,WAHIS,African swine fever,ASF,Russian Federation,RUS,54.4741,44.3306,2022-09-08,2022-09-12,2022-09-18,Sus scrofa (wild boar),36,33,confirmed,synthetic
EMPRESI-ASF-0001990,WAHIS-ASF-POL-2022-08-29-02,WAHIS,African swine fever,ASF,Poland,POL,54.6035,19.6922,2022-08-30,2022-09-11,2022-09-18,Sus scrofa (wild boar),132,116,confirmed,synthetic
EMPRESI-ASF-0001940,WAHIS-ASF-HUN-2022-08-22-01,WAHIS,African swine fever,ASF,Hungary,HUN,47.5864,21.08,2022-08-25,2022-09-11,2022-09-18,Sus scrofa (wild boar),40,36,confirmed,synthetic
EMPRESI-ASF-0002009,WAHIS-ASF-MDA-2022-08-29-01,WAHIS,African swine fever,ASF,Moldova,MDA,48.0557,28.8586,2022-08-31,2022-09-08,2022-09-19,Sus scrofa (wild boar),100,89,confirmed,synthetic
EMPRESI-ASF-0001873,WAHIS-ASF-DEU-2022-08-15-03,WAHIS,African swine fever,ASF,Germany,DEU,52.5038,14.7201,2022-08-15,2022-09-09,2022-09-19,Sus scrofa domesticus,48,42,confirmed,synthetic
EMPRESI-ASF-0001972,WAHIS-ASF-FRA-2022-08-29-00,WAHIS,African swine fever,ASF,France,FRA,44.1046,0.6258,2022-09-01,2022-09-07,2022-09-19,Sus scrofa domesticus,131,117,confirmed,synthetic
EMPRESI-ASF-0001816,WAHIS-ASF-BGR-2022-08-01-01,WAHIS,African swine fever,ASF,Bulgaria,BGR,41.6295,25.1564,2022-08-05,2022-09-14,2022-09-20,Sus scrofa domesticus,36,33,confirmed,synthetic
EMPRESI-ASF-0001945,WAHIS-ASF-ROU-2022-08-22-02,WAHIS,African swine fever,ASF,Romania,ROU,46.3564,25.9927,2022-08-26,2022-09-13,2022-09-20,Sus scrofa domesticus,189,164,confirmed,synthetic
EMPRESI-ASF-0002000,WAHIS-ASF-ROU-2022-08-29-03,WAHIS,African swine fever,ASF,Romania,ROU,46.8113,25.9905,2022-08-31,2022-09-14,2022-09-20,Sus scrofa domesticus,40,37,confirmed,synthetic
EMPRESI-ASF-0002011,WAHIS-ASF-MDA-2022-08-29-03,WAHIS,African swine fever,ASF,Moldova,MDA,47.8011,29.1922,2022-09-02,2022-09-13,2022-09-21,Sus scrofa domesticus,59,51,confirmed,synthetic
EMPRESI-ASF-0001858,WAHIS-ASF-MDA-2022-08-08-02,WAHIS,African swine fever,ASF,Moldova,MDA,46.8775,29.1176,2022-08-08,2022-09-13,2022-09-21,Sus scrofa (wild boar),34,30,confirmed,synthetic
EMPRESI-ASF-0002058,WAHIS-ASF-MDA-2022-09-05-01,WAHIS,African swine fever,ASF,Moldova,MDA,47.4057,28.2242,2022-09-06,2022-09-15,2022-09-21,Sus scrofa domesticus,8,8,confirmed,synthetic
EMPRESI-ASF-0002032,WAHIS-ASF-ESP-2022-09-05-00,WAHIS,African swine fever,ASF,Spain,ESP,41.3873,-4.5266,2022-09-07,2022-09-14,2022-09-21,Sus scrofa domesticus,167,139,confirmed,synthetic
EMPRESI-ASF-0001949,WAHIS-ASF-BGR-2022-08-22-00,WAHIS,African swine fever,ASF,Bulgaria,BGR,41.2929,25.1371,2022-08-24,2022-09-15,2022-09-21,Sus scrofa domesticus,15,14,confirmed,synthetic
EMPRESI-ASF-0002030,WAHIS-ASF-ITA-2022-09-05-02,WAHIS,African swine fever,ASF,Italy,ITA,45.0348,14.1505,2022-09-06,2022-09-15,2022-09-21,Sus scrofa (wild boar),2,2,confirmed,synthetic
EMPRESI-ASF-0001952,WAHIS-ASF-BGR-2022-08-22-03,WAHIS,African swine fever,ASF,Bulgaria,BGR,42.8843,24.5,2022-08-22,2022-09-08,2022-09-21,Sus scrofa domesticus,48,46,confirmed,synthetic
EMPRESI-ASF-0001992,WAHIS-ASF-POL-2022-08-29-04,WAHIS,African swine fever,ASF,Poland,POL,50.6131,17.6372,2022-08-29,2022-09-12,2022-09-21,Sus scrofa (wild boar),180,165,confirmed,synthetic
EMPRESI-ASF-0001999,WAHIS-ASF-ROU-2022-08-29-02,WAHIS,African swine fever,ASF,Romania,ROU,43.8256,25.2395,2022-08-31,2022-09-15,2022-09-22,Sus scrofa domesticus,148,129,confirmed,synthetic
EMPRESI-ASF-0002001,WAHIS-ASF-BGR-2022-08-29-00,WAHIS,African swine fever,ASF,Bulgaria,BGR,42.529,25.8615,2022-08-31,2022-09-13,2022-09-22,Sus scrofa (wild boar),84,66,confirmed,synthetic
EMPRESI-ASF-0001842,WAHIS-ASF-ROU-2022-08-08-01,WAHIS,African swine fever,ASF,Romania,ROU,44.5828,27.6014,2022-08-10,2022-09-11,2022-09-22,Sus scrofa (wild boar),127,110,confirmed,synthetic
EMPRESI-ASF-0001905,WAHIS-ASF-UKR-2022-08-15-00,WAHIS,African swine fever,ASF,Ukraine,UKR,48.9591,37.0675,2022-08-19,2022-09-13,2022-09-22,Sus scrofa domesticus,14,13,confirmed,synthetic
EMPRESI-ASF-0001937,WAHIS-ASF-POL-2022-08-22-04,WAHIS,African swine fever,ASF,Poland,POL,50.7404,19.1441,2022-08-25,2022-09-11,2022-09-22,Sus scrofa (wild boar),36,31,confirmed,synthetic
EMPRESI-ASF-0001936,WAHIS-ASF-POL-2022-08-22-03,WAHIS,African swine fever,ASF,Poland,POL,51.9871,20.3376,2022-08-27,2022-09-13,2022-09-22,Sus scrofa (wild boar),147,123,confirmed,synthetic
EMPRESI-ASF-0001935,WAHIS-ASF-POL-2022-08-22-02,WAHIS,African swine fever,ASF,Poland,POL,53.9905,21.0326,2022-08-26,2022-09-15,2022-09-22,Sus scrofa (wild boar),82,71,confirmed,synthetic
EMPRESI-ASF-0001988,WAHIS-ASF-POL-2022-08-29-00,WAHIS,African swine fever,ASF,Poland,POL,50.0764,18.2025,2022-09-04,2022-09-17,2022-09-23,Sus scrofa (wild boar),266,234,confirmed,synthetic
EMPRESI-ASF-0001964,WAHIS-ASF-RUS-2022-08-22-01,WAHIS,African swine fever,ASF,Russian Federation,RUS,54.4426,42.444,2022-08-22,2022-09-14,2022-09-23,Sus scrofa (wild boar),77,69,confirmed,synthetic
EMPRESI-ASF-0002014,WAHIS-ASF-RUS-2022-08-29-01,WAHIS,African swine fever,ASF,Russian Federation,RUS,60.1748,45.2248,2022-08-29,2022-09-15,2022-09-23,Sus scrofa domesticus,121,104,confirmed,synthetic
EMPRESI-ASF-0002020,WAHIS-ASF-GEO-2022-08-29-00,WAHIS,African swine fever,ASF,Georgia,GEO,41.6511,45.0778,2022-08-29,2022-09-16,2022-09-23,Sus scrofa domesticus,83,75,confirmed,synthetic
EMPRESI-ASF-0002051,WAHIS-ASF-SRB-2022-09-05-00,WAHIS,African swine fever,ASF,Serbia,SRB,45.0319,21.6902,2022-09-05,2022-09-17,2022-09-24,Sus scrofa domesticus,191,176,confirmed,synthetic
EMPRESI-ASF-0002016,WAHIS-ASF-TUR-2022-08-29-00,WAHIS,African swine fever,ASF,Türkiye,TUR,36.0873,37.091,2022-08-30,2022-09-17,2022-09-25,Sus scrofa domesticus,113,98,confirmed,synthetic
EMPRESI-ASF-0001751,WAHIS-ASF-UKR-2022-07-18-00,WAHIS,African swine fever,ASF,Ukraine,UKR,47.5593,27.6821,2022-07-18,2022-09-19,2022-09-25,Sus scrofa (wild boar),118,105,confirmed,synthetic
EMPRESI-ASF-0002064,WAHIS-ASF-GEO-2022-09-05-00,WAHIS,African swine fever,ASF,Georgia,GEO,41.4007,42.9008,2022-09-05,2022-09-17,2022-09-25,Sus scrofa (wild boar),85,71,confirmed,synthetic
EMPRESI-ASF-0002055,WAHIS-ASF-SRB-2022-09-05-04,WAHIS,African swine fever,ASF,Serbia,SRB,43.659,19.2454,2022-09-06,2022-09-18,2022-09-25,Sus scrofa domesticus,356,308,confirmed,synthetic
EMPRESI-ASF-0002049,WAHIS-ASF-BGR-2022-09-05-01,WAHIS,African swine fever,ASF,Bulgaria,BGR,41.6243,24.8369,2022-09-07,2022-09-12,2022-09-25,Sus scrofa domesticus,448,396,confirmed,synthetic
EMPRESI-ASF-0002042,WAHIS-ASF-HUN-2022-09-05-03,WAHIS,African swine fever,ASF,Hungary,HUN,47.1086,19.7298,2022-09-06,2022-09-16,2022-09-25,Sus scrofa domesticus,49,40,confirmed,synthetic
EMPRESI-ASF-0001779,WAHIS-ASF-SRB-2022-07-25-01,WAHIS,African swine fever,ASF,Serbia,SRB,44.0211,22.9023,2022-07-25,2022-09-16,2022-09-25,Sus scrofa domesticus,23,20,confirmed,synthetic
EMPRESI-ASF-0001939,WAHIS-ASF-HUN-2022-08-22-00,WAHIS,African swine fever,ASF,Hungary,HUN,46.8403,18.4639,2022-08-25,2022-09-15,2022-09-25,Sus scrofa domesticus,297,265,confirmed,synthetic
EMPRESI-ASF-0002022,WAHIS-ASF-FRA-2022-09-05-01,WAHIS,African swine fever,ASF,France,FRA,44.2972,-1.0913,2022-09-08,2022-09-18,2022-09-26,Sus scrofa domesticus,248,222,confirmed,synthetic
EMPRESI-ASF-0001975,WAHIS-ASF-DEU-2022-08-29-01,WAHIS,African swine fever,ASF,Germany,DEU,48.7236,12.1254,2022-09-02,2022-09-18,2022-09-26,Sus scrofa domesticus,142,128,confirmed,synthetic
EMPRESI-ASF-0001963,WAHIS-ASF-RUS-2022-08-22-00,WAHIS,African swine fever,ASF,Russian Federation,RUS,55.614,46.2959,2022-08-24,2022-09-21,2022-09-26,Sus scrofa domesticus,110,99,confirmed,synthetic
EMPRESI-ASF-0001869,WAHIS-ASF-FRA-2022-08-15-01,WAHIS,African swine fever,ASF,France,FRA,45.5817,6.1266,2022-08-21,2022-09-18,2022-09-26,Sus scrofa (wild boar),132,116,confirmed,synthetic
EMPRESI-ASF-0001803,WAHIS-ASF-ESP-2022-08-01-00,WAHIS,African swine fever,ASF,Spain,ESP,39.0085,-0.7923,2022-08-06,2022-09-21,2022-09-26,Sus scrofa (wild boar),176,153,confirmed,synthetic
EMPRESI-ASF-0002039,WAHIS-ASF-HUN-2022-09-05-00,WAHIS,African swine fever,ASF,Hungary,HUN,48.0252,20.0197,2022-09-09,2022-09-20,2022-09-26,Sus scrofa (wild boar),78,74,confirmed,synthetic
EMPRESI-ASF-0002034,WAHIS-ASF-POL-2022-09-05-01,WAHIS,African swine fever,ASF,Poland,POL,51.8444,20.3819,2022-09-05,2022-09-15,2022-09-26,Sus scrofa (wild boar),165,150,confirmed,synthetic
EMPRESI-ASF-0001928,WAHIS-ASF-NLD-2022-08-22-03,WAHIS,African swine fever,ASF,Netherlands,NLD,51.1762,5.519,2022-08-28,2022-09-20,2022-09-26,Sus scrofa domesticus,184,160,confirmed,synthetic
EMPRESI-ASF-0002096,WAHIS-ASF-UKR-2022-09-12-02,WAHIS,African swine fever,ASF,Ukraine,UKR,47.5442,29.2471,2022-09-12,2022-09-19,2022-09-26,Sus scrofa (wild boar),137,115,confirmed,synthetic
EMPRESI-ASF-0002010,WAHIS-ASF-MDA-2022-08-29-02,WAHIS,African swine fever,ASF,Moldova,MDA,46.9649,28.4284,2022-09-01,2022-09-22,2022-09-27,Sus scrofa (wild boar),13,10,confirmed,synthetic
EMPRESI-ASF-0002044,WAHIS-ASF-ROU-2022-09-05-01,WAHIS,African swine fever,ASF,Romania,ROU,45.382,26.8099,2022-09-08,2022-09-20,2022-09-27,Sus scrofa domesticus,272,232,confirmed,synthetic
EMPRESI-ASF-0001927,WAHIS-ASF-NLD-2022-08-22-02,WAHIS,African swine fever,ASF,Netherlands,NLD,51.9023,6.207,2022-08-24,2022-09-18,2022-09-27,Sus scrofa (wild boar),7,6,confirmed,synthetic
EMPRESI-ASF-0002081,WAHIS-ASF-POL-2022-09-12-04,WAHIS,African swine fever,ASF,Poland,POL,52.3477,21.4207,2022-09-12,2022-09-17,2022-09-27,Sus scrofa domesticus,105,99,confirmed,synthetic
EMPRESI-ASF-0002061,WAHIS-ASF-TUR-2022-09-05-00,WAHIS,African swine fever,ASF,Türkiye,TUR,38.144,37.4144,2022-09-07,2022-09-18,2022-09-27,Sus scrofa (wild boar),55,47,confirmed,synthetic
EMPRESI-ASF-0001973,WAHIS-ASF-FRA-2022-08-29-01,WAHIS,African swine fever,ASF,France,FRA,45.6584,-1.2277,2022-09-02,2022-09-22,2022-09-27,Sus scrofa domesticus,15,10,confirmed,synthetic
EMPRESI-ASF-0001946,WAHIS-ASF-ROU-2022-08-22-03,WAHIS,African swine fever,ASF,Romania,ROU,44.6434,27.1275,2022-08-25,2022-09-20,2022-09-27,Sus scrofa domesticus,193,168,confirmed,synthetic
EMPRESI-ASF-0002023,WAHIS-ASF-DEU-2022-09-05-00,WAHIS,African swine fever,ASF,Germany,DEU,51.3134,9.6675,2022-09-07,2022-09-19,2022-09-27,Sus scrofa (wild boar),82,74,confirmed,synthetic
EMPRESI-ASF-0002063,WAHIS-ASF-TUR-2022-09-05-02,WAHIS,African swine fever,ASF,Türkiye,TUR,35.4109,34.886,2022-09-09,2022-09-19,2022-09-28,Sus scrofa (wild boar),73,64,confirmed,synthetic
EMPRESI-ASF-0002021,WAHIS-ASF-FRA-2022-09-05-00,WAHIS,African swine fever,ASF,France,FRA,46.5668,5.5747,2022-09-08,2022-09-13,2022-09-28,Sus scrofa (wild boar),49,46,confirmed,synthetic
EMPRESI-ASF-0002028,WAHIS-ASF-ITA-2022-09-05-00,WAHIS,African swine fever,ASF,Italy,ITA,43.5231,14.5818,2022-09-11,2022-09-17,2022-09-28,Sus scrofa domesticus,77,71,confirmed,synthetic
EMPRESI-ASF-0002101,WAHIS-ASF-FRA-2022-09-19-00,WAHIS,African swine fever,ASF,France,FRA,49.0496,2.843,2022-09-19,2022-09-22,2022-09-29,Sus scrofa (wild boar),168,153,confirmed,synthetic
EMPRESI-ASF-0002036,WAHIS-ASF-POL-2022-09-05-03,WAHIS,African swine fever,ASF,Poland,POL,54.0909,16.6909,2022-09-08,2022-09-22,2022-09-29,Sus scrofa domesticus,65,53,confirmed,synthetic
EMPRESI-ASF-0001985,WAHIS-ASF-ITA-2022-08-29-03,WAHIS,African swine fever,ASF,Italy,ITA,43.8544,15.1061,2022-09-01,2022-09-22,2022-09-29,Sus scrofa (wild boar),56,52,confirmed,synthetic
EMPRESI-ASF-0001987,WAHIS-ASF-ITA-2022-08-29-05,WAHIS,African swine fever,ASF,Italy,ITA,43.3241,12.8908,2022-09-01,2022-09-22,2022-09-29,Sus scrofa (wild boar),70,65,confirmed,synthetic
EMPRESI-ASF-0001882,WAHIS-ASF-POL-2022-08-15-01,WAHIS,African swine fever,ASF,Poland,POL,52.7819,19.2294,2022-08-18,2022-09-25,2022-09-29,Sus scrofa (wild boar),149,128,confirmed,synthetic
EMPRESI-ASF-0002046,WAHIS-ASF-ROU-2022-09-05-03,WAHIS,African swine fever,ASF,Romania,ROU,46.1985,25.4764,2022-09-06,2022-09-18,2022-09-30,Sus scrofa (wild boar),162,141,confirmed,synthetic
EMPRESI-ASF-0002027,WAHIS-ASF-BEL-2022-09-05-00,WAHIS,African swine fever,ASF,Belgium,BEL,51.2795,5.2319,2022-09-07,2022-09-20,2022-09-30,Sus scrofa domesticus,61,54,confirmed,synthetic
EMPRESI-ASF-0001839,WAHIS-ASF-POL-2022-08-08-03,WAHIS,African swine fever,ASF,Poland,POL,50.601,19.9754,2022-08-11,2022-09-22,2022-09-30,Sus scrofa (wild boar),54,48,confirmed,synthetic
EMPRESI-ASF-0001823,WAHIS-ASF-UKR-2022-08-01-02,WAHIS,African swine fever,ASF,Ukraine,UKR,46.5891,32.3542,2022-08-03,2022-09-24,2022-09-30,Sus scrofa (wild boar),1,1,confirmed,synthetic
EMPRESI-ASF-0001994,WAHIS-ASF-HUN-2022-08-29-00,WAHIS,African swine fever,ASF,Hungary,HUN,46.6345,17.8561,2022-08-31,2022-09-25,2022-09-30,Sus scrofa (wild boar),239,208,confirmed,synthetic
EMPRESI-ASF-0002067,WAHIS-ASF-DEU-2022-09-12-00,WAHIS,African swine fever,ASF,Germany,DEU,54.1921,11.08,2022-09-16,2022-09-22,2022-10-01,Sus scrofa domesticus,326,293,confirmed,synthetic
EMPRESI-ASF-0002083,WAHIS-ASF-HUN-2022-09-12-01,WAHIS,African swine fever,ASF,Hungary,HUN,46.9326,19.8165,2022-09-15,2022-09-22,2022-10-01,Sus scrofa domesticus,148,130,confirmed,synthetic
EMPRESI-ASF-0001969,WAHIS-ASF-EGY-2022-08-22-00,WAHIS,African swine fever,ASF,Egypt,EGY,23.8861,31.0774,2022-08-27,2022-09-23,2022-10-01,Sus scrofa (wild boar),129,113,confirmed,synthetic
EMPRESI-ASF-0001960,WAHIS-ASF-MDA-2022-08-22-01,WAHIS,African swine fever,ASF,Moldova,MDA,48.0617,28.6412,2022-08-27,2022-09-17,2022-10-01,Sus scrofa (wild boar),37,30,confirmed,synthetic
EMPRESI-ASF-0002037,WAHIS-ASF-POL-2022-09-05-04,WAHIS,African swine fever,ASF,Poland,POL,50.4085,16.8534,2022-09-11,2022-09-22,2022-10-01,Sus scrofa (wild boar),16,14,confirmed,synthetic
EMPRESI-ASF-0002038,WAHIS-ASF-POL-2022-09-05-05,WAHIS,African swine fever,ASF,Poland,POL,51.7444,23.5608,2022-09-09,2022-09-17,2022-10-01,Sus scrofa domesticus,70,63,confirmed,synthetic
EMPRESI-ASF-0002116,WAHIS-ASF-ITA-2022-09-19-02,WAHIS,African swine fever,ASF,Italy,ITA,42.4795,9.5541,2022-09-21,2022-09-25,2022-10-02,Sus scrofa domesticus,135,117,confirmed,synthetic
