item_id,board,first_seen_date,iso3,country,disease_code,n_articles_in_cluster,relevance,triage_state,data_realism
EIOS-MOCK-001618,Animal Health,2023-12-24,DEU,Germany,ASF,5,0.698,new,mock
EIOS-MOCK-001619,Animal Health,2023-12-19,HUN,Hungary,ASF,2,0.244,new,mock
EIOS-MOCK-001620,Animal Health,2023-12-24,MAR,Morocco,ASF,2,0.686,new,mock
EIOS-MOCK-001621,Animal Health,2023-12-25,POL,Poland,ASF,2,0.823,new,mock
EIOS-MOCK-001622,Animal Health,2023-12-28,RUS,Russian Federation,ASF,3,0.564,new,mock
EIOS-MOCK-001623,Animal Health,2023-12-28,TUR,Türkiye,ASF,5,0.637,dismissed,mock
EIOS-MOCK-001624,Animal Health,2023-12-30,MAR,Morocco,ASF,3,0.93,new,mock
EIOS-MOCK-001625,Animal Health,2024-01-05,HUN,Hungary,ASF,1,0.292,under_review,mock
EIOS-MOCK-001626,Animal Health,2024-01-11,FRA,France,ASF,4,0.681,under_review,mock
EIOS-MOCK-001627,Animal Health,2024-01-08,POL,Poland,ASF,4,0.242,dismissed,mock
EIOS-MOCK-001628,Animal Health,2024-01-08,SRB,Serbia,ASF,1,0.79,under_review,mock
EIOS-MOCK-001629,Animal Health,2024-01-17,DEU,Germany,ASF,4,0.607,new,mock
EIOS-MOCK-001630,Animal Health,2024-01-20,POL,Poland,ASF,4,0.591,new,mock
EIOS-MOCK-001631,Animal Health,2024-01-19,HUN,Hungary,ASF,2,0.239,dismissed,mock
EIOS-MOCK-001632,Animal Health,2024-01-19,MAR,Morocco,ASF,8,0.553,new,mock
EIOS-MOCK-001633,Animal Health,2024-01-28,TUN,Tunisia,ASF,4,0.515,new,mock
EIOS-MOCK-001634,Animal Health,2024-02-03,ROU,Romania,ASF,3,0.507,new,mock
EIOS-MOCK-001635,Animal Health,2024-02-02,UKR,Ukraine,ASF,4,0.703,under_review,mock
EIOS-MOCK-001636,Animal Health,2024-02-01,EGY,Egypt,ASF,5,0.373,new,mock
EIOS-MOCK-001637,Animal Health,2024-02-04,MAR,Morocco,ASF,2,0.766,new,mock
EIOS-MOCK-001638,Animal Health,2024-02-09,FRA,France,ASF,1,0.255,under_review,mock
EIOS-MOCK-001639,Animal Health,2024-02-10,DEU,Germany,ASF,5,0.657,under_review,mock
EIOS-MOCK-001640,Animal Health,2024-02-05,HUN,Hungary,ASF,3,0.574,new,mock
EIOS-MOCK-001641,Animal Health,2024-02-06,BGR,Bulgaria,ASF,2,0.593,new,mock
EIOS-MOCK-001642,Animal Health,2024-02-08,GEO,Georgia,ASF,3,0.393,under_review,mock
EIOS-MOCK-001643,Animal Health,2024-02-06,TUN,Tunisia,ASF,4,0.542,new,mock
EIOS-MOCK-001644,Animal Health,2024-02-07,MAR,Morocco,ASF,3,0.297,new,mock
EIOS-MOCK-001645,Animal Health,2024-02-12,ESP,Spain,ASF,7,0.12,under_review,mock
EIOS-MOCK-001646,Animal Health,2024-02-16,ROU,Romania,ASF,2,0.571,under_review,mock
EIOS-MOCK-001647,Animal Health,2024-02-14,ISR,Israel,ASF,3,0.526,under_review,mock
EIOS-MOCK-001648,Animal Health,2024-02-19,DEU,Germany,ASF,5,0.588,new,mock
EIOS-MOCK-001649,Animal Health,2024-02-25,SRB,Serbia,ASF,4,0.214,dismissed,mock
EIOS-MOCK-001650,Animal Health,2024-02-19,UKR,Ukraine,ASF,9,0.319,dismissed,mock
EIOS-MOCK-001651,Animal Health,2024-03-01,ESP,Spain,ASF,1,0.529,under_review,mock
EIOS-MOCK-001652,Animal Health,2024-03-13,DEU,Germany,ASF,3,0.379,new,mock
EIOS-MOCK-001653,Animal Health,2024-03-12,ITA,Italy,ASF,2,0.594,dismissed,mock
EIOS-MOCK-001654,Animal Health,2024-03-14,RUS,Russian Federation,ASF,3,0.782,under_review,mock
EIOS-MOCK-001655,Animal Health,2024-03-20,FRA,France,ASF,5,0.197,under_review,mock
EIOS-MOCK-001656,Animal Health,2024-03-24,BEL,Belgium,ASF,4,0.313,new,mock
EIOS-MOCK-001657,Animal Health,2024-03-20,BGR,Bulgaria,ASF,2,0.431,new,mock
EIOS-MOCK-001658,Animal Health,2024-03-30,BEL,Belgium,ASF,3,0.691,dismissed,mock
EIOS-MOCK-001659,Animal Health,2024-03-31,SRB,Serbia,ASF,5,0.469,new,mock
EIOS-MOCK-001660,Animal Health,2024-03-31,UKR,Ukraine,ASF,6,0.507,under_review,mock
EIOS-MOCK-001661,Animal Health,2024-03-28,RUS,Russian Federation,ASF,2,0.349,under_review,mock
EIOS-MOCK-001662,Animal Health,2024-03-28,ISR,Israel,ASF,2,0.209,under_review,mock
EIOS-MOCK-001663,Animal Health,2024-04-04,FRA,France,ASF,5,0.428,under_review,mock
EIOS-MOCK-001664,Animal Health,2024-04-06,DEU,Germany,ASF,2,0.182,new,mock
EIOS-MOCK-001665,Animal Health,2024-04-07,HUN,Hungary,ASF,2,0.872,dismissed,mock
EIOS-MOCK-001666,Animal Health,2024-04-03,TUR,Türkiye,ASF,3,0.679,new,mock
EIOS-MOCK-001667,Animal Health,2024-04-14,TUR,Türkiye,ASF,4,0.283,dismissed,mock
EIOS-MOCK-001668,Animal Health,2024-04-19,FRA,France,ASF,2,0.417,dismissed,mock
EIOS-MOCK-001669,Animal Health,2024-04-21,ISR,Israel,ASF,1,0.485,new,mock
EIOS-MOCK-001670,Animal Health,2024-04-27,FRA,France,ASF,2,0.317,new,mock
EIOS-MOCK-001671,Animal Health,2024-04-22,NLD,Netherlands,ASF,6,0.313,new,mock
EIOS-MOCK-001672,Animal Health,2024-04-28,SRB,Serbia,ASF,4,0.553,new,mock
EIOS-MOCK-001673,Animal Health,2024-04-22,MAR,Morocco,ASF,5,0.628,under_review,mock
EIOS-MOCK-001674,Animal Health,2024-05-01,DEU,Germany,ASF,3,0.368,under_review,mock
EIOS-MOCK-001675,Animal Health,2024-04-30,NLD,Netherlands,ASF,3,0.69,new,mock
EIOS-MOCK-001676,Animal Health,2024-04-30,POL,Poland,ASF,3,0.633,under_review,mock
EIOS-MOCK-001677,Animal Health,2024-05-08,NLD,Netherlands,ASF,5,0.644,new,mock
EIOS-MOCK-001678,Animal Health,2024-05-11,POL,Poland,ASF,1,0.504,new,mock
EIOS-MOCK-001679,Animal Health,2024-05-12,GEO,Georgia,ASF,3,0.715,new,mock
EIOS-MOCK-001680,Animal Health,2024-05-07,EGY,Egypt,ASF,2,0.452,new,mock
EIOS-MOCK-001681,Animal Health,2024-05-19,ROU,Romania,ASF,3,0.186,new,mock
EIOS-MOCK-001682,Animal Health,2024-05-15,ISR,Israel,ASF,3,0.95,new,mock
EIOS-MOCK-001683,Animal Health,2024-05-19,TUN,Tunisia,ASF,4,0.398,under_review,mock
EIOS-MOCK-001684,Animal Health,2024-05-24,NLD,Netherlands,ASF,5,0.358,new,mock
EIOS-MOCK-001685,Animal Health,2024-05-23,ESP,Spain,ASF,4,0.782,under_review,mock
EIOS-MOCK-001686,Animal Health,2024-05-20,ISR,Israel,ASF,3,0.219,dismissed,mock
EIOS-MOCK-001687,Animal Health,2024-05-25,EGY,Egypt,ASF,3,0.731,under_review,mock
EIOS-MOCK-001688,Animal Health,2024-05-28,POL,Poland,ASF,2,0.594,under_review,mock
EIOS-MOCK-001689,Animal Health,2024-05-31,SRB,Serbia,ASF,2,0.412,new,mock
EIOS-MOCK-001690,Animal Health,2024-05-30,GEO,Georgia,ASF,3,0.41,under_review,mock
EIOS-MOCK-001691,Animal Health,2024-06-03,NLD,Netherlands,ASF,5,0.497,new,mock
EIOS-MOCK-001692,Animal Health,2024-06-06,ESP,Spain,ASF,4,0.171,under_review,mock
EIOS-MOCK-001693,Animal Health,2024-06-03,BGR,Bulgaria,ASF,3,0.747,dismissed,mock
EIOS-MOCK-001694,Animal Health,2024-06-08,SRB,Serbia,ASF,3,0.675,under_review,mock
EIOS-MOCK-001695,Animal Health,2024-06-06,UKR,Ukraine,ASF,9,0.425,dismissed,mock
EIOS-MOCK-001696,Animal Health,2024-06-09,MAR,Morocco,ASF,6,0.928,dismissed,mock
EIOS-MOCK-001697,Animal Health,2024-06-15,POL,Poland,ASF,3,0.679,new,mock
EIOS-MOCK-001698,Animal Health,2024-06-11,ROU,Romania,ASF,6,0.504,new,mock
EIOS-MOCK-001699,Animal Health,2024-06-16,TUR,Türkiye,ASF,4,0.444,dismissed,mock
EIOS-MOCK-001700,Animal Health,2024-06-12,TUN,Tunisia,ASF,4,0.266,under_review,mock
EIOS-MOCK-001701,Animal Health,2024-06-21,POL,Poland,ASF,2,0.586,new,mock
EIOS-MOCK-001702,Animal Health,2024-06-17,RUS,Russian Federation,ASF,3,0.719,new,mock
EIOS-MOCK-001703,Animal Health,2024-06-22,ISR,Israel,ASF,3,0.465,under_review,mock
EIOS-MOCK-001704,Animal Health,2024-06-22,MAR,Morocco,ASF,4,0.504,under_review,mock
EIOS-MOCK-001705,Animal Health,2024-06-30,NLD,Netherlands,ASF,3,0.353,dismissed,mock
EIOS-MOCK-001706,Animal Health,2024-06-30,SRB,Serbia,ASF,6,0.133,new,mock
EIOS-MOCK-001707,Animal Health,2024-06-29,UKR,Ukraine,ASF,5,0.701,dismissed,mock
EIOS-MOCK-001708,Animal Health,2024-07-03,POL,Poland,ASF,1,0.913,dismissed,mock
EIOS-MOCK-001709,Animal Health,2024-07-03,TUN,Tunisia,ASF,3,0.378,under_review,mock
EIOS-MOCK-001710,Animal Health,2024-07-08,FRA,France,ASF,3,0.267,new,mock
EIOS-MOCK-001711,Animal Health,2024-07-13,NLD,Netherlands,ASF,4,0.585,dismissed,mock
EIOS-MOCK-001712,Animal Health,2024-07-10,EGY,Egypt,ASF,1,0.921,dismissed,mock
EIOS-MOCK-001713,Animal Health,2024-07-19,HUN,Hungary,ASF,3,0.439,under_review,mock
EIOS-MOCK-001714,Animal Health,2024-07-19,SRB,Serbia,ASF,4,0.356,new,mock
EIOS-MOCK-001715,Animal Health,2024-07-26,BEL,Belgium,ASF,3,0.289,dismissed,mock
EIOS-MOCK-001716,Animal Health,2024-07-22,HUN,Hungary,ASF,4,0.157,under_review,mock
EIOS-MOCK-001717,Animal Health,2024-07-25,EGY,Egypt,ASF,3,0.359,under_review,mock
EIOS-MOCK-001718,Animal Health,2024-07-29,FRA,France,ASF,4,0.338,under_review,mock
EIOS-MOCK-001719,Animal Health,2024-07-30,ITA,Italy,ASF,2,0.648,under_review,mock
EIOS-MOCK-001720,Animal Health,2024-08-02,POL,Poland,ASF,3,0.372,new,mock
EIOS-MOCK-001721,Animal Health,2024-07-30,ROU,Romania,ASF,1,0.374,new,mock
EIOS-MOCK-001722,Animal Health,2024-08-04,BGR,Bulgaria,ASF,6,0.455,under_review,mock
EIOS-MOCK-001723,Animal Health,2024-08-03,UKR,Ukraine,ASF,1,0.276,under_review,mock
EIOS-MOCK-001724,Animal Health,2024-08-04,RUS,Russian Federation,ASF,3,0.459,new,mock
EIOS-MOCK-001725,Animal Health,2024-08-01,GEO,Georgia,ASF,7,0.656,new,mock
EIOS-MOCK-001726,Animal Health,2024-07-30,EGY,Egypt,ASF,4,0.457,new,mock
EIOS-MOCK-001727,Animal Health,2024-08-08,FRA,France,ASF,4,0.453,new,mock
EIOS-MOCK-001728,Animal Health,2024-08-07,BGR,Bulgaria,ASF,3,0.288,new,mock
EIOS-MOCK-001729,Animal Health,2024-08-09,MAR,Morocco,ASF,1,0.548,new,mock
EIOS-MOCK-001730,Animal Health,2024-08-12,FRA,France,ASF,6,0.369,under_review,mock
EIOS-MOCK-001731,Animal Health,2024-08-12,NLD,Netherlands,ASF,4,0.345,new,mock
EIOS-MOCK-001732,Animal Health,2024-08-16,POL,Poland,ASF,1,0.163,under_review,mock
EIOS-MOCK-001733,Animal Health,2024-08-16,HUN,Hungary,ASF,3,0.712,new,mock
EIOS-MOCK-001734,Animal Health,2024-08-16,TUR,Türkiye,ASF,3,0.637,under_review,mock
EIOS-MOCK-001735,Animal Health,2024-08-12,EGY,Egypt,ASF,2,0.286,new,mock
EIOS-MOCK-001736,Animal Health,2024-08-19,DEU,Germany,ASF,4,0.612,new,mock
EIOS-MOCK-001737,Animal Health,2024-08-23,SRB,Serbia,ASF,2,0.797,dismissed,mock
EIOS-MOCK-001738,Animal Health,2024-08-21,EGY,Egypt,ASF,3,0.609,new,mock
EIOS-MOCK-001739,Animal Health,2024-08-30,NLD,Netherlands,ASF,4,0.553,under_review,mock
EIOS-MOCK-001740,Animal Health,2024-09-01,SRB,Serbia,ASF,3,0.617,new,mock
EIOS-MOCK-001741,Animal Health,2024-09-01,MDA,Moldova,ASF,4,0.394,new,mock
EIOS-MOCK-001742,Animal Health,2024-09-02,GEO,Georgia,ASF,2,0.332,under_review,mock
EIOS-MOCK-001743,Animal Health,2024-09-08,TUN,Tunisia,ASF,5,0.509,under_review,mock
EIOS-MOCK-001744,Animal Health,2024-09-12,DEU,Germany,ASF,4,0.627,under_review,mock
EIOS-MOCK-001745,Animal Health,2024-09-14,ROU,Romania,ASF,6,0.591,under_review,mock
EIOS-MOCK-001746,Animal Health,2024-09-14,UKR,Ukraine,ASF,4,0.369,dismissed,mock
EIOS-MOCK-001747,Animal Health,2024-09-10,GEO,Georgia,ASF,3,0.195,under_review,mock
EIOS-MOCK-001748,Animal Health,2024-09-10,ISR,Israel,ASF,4,0.432,new,mock
EIOS-MOCK-001749,Animal Health,2024-09-09,TUN,Tunisia,ASF,1,0.699,new,mock
EIOS-MOCK-001750,Animal Health,2024-09-18,FRA,France,ASF,2,0.363,new,mock
EIOS-MOCK-001751,Animal Health,2024-09-20,ITA,Italy,ASF,2,0.465,new,mock
EIOS-MOCK-001752,Animal Health,2024-09-20,ESP,Spain,ASF,3,0.165,under_review,mock
EIOS-MOCK-001753,Animal Health,2024-09-16,MDA,Moldova,ASF,1,0.638,under_review,mock
EIOS-MOCK-001754,Animal Health,2024-09-17,GEO,Georgia,ASF,2,0.342,under_review,mock
EIOS-MOCK-001755,Animal Health,2024-09-28,HUN,Hungary,ASF,3,0.473,under_review,mock
EIOS-MOCK-001756,Animal Health,2024-09-29,EGY,Egypt,ASF,2,0.576,dismissed,mock
EIOS-MOCK-001757,Animal Health,2024-10-10,HUN,Hungary,ASF,2,0.746,new,mock
EIOS-MOCK-001758,Animal Health,2024-10-07,SRB,Serbia,ASF,2,0.283,dismissed,mock
EIOS-MOCK-001759,Animal Health,2024-10-09,MDA,Moldova,ASF,1,0.471,new,mock
EIOS-MOCK-001760,Animal Health,2024-10-13,EGY,Egypt,ASF,3,0.508,dismissed,mock
EIOS-MOCK-001761,Animal Health,2024-10-20,BEL,Belgium,ASF,3,0.778,new,mock
EIOS-MOCK-001762,Animal Health,2024-10-15,POL,Poland,ASF,4,0.403,new,mock
EIOS-MOCK-001763,Animal Health,2024-10-17,HUN,Hungary,ASF,3,0.689,new,mock
EIOS-MOCK-001764,Animal Health,2024-10-15,SRB,Serbia,ASF,5,0.739,new,mock
EIOS-MOCK-001765,Animal Health,2024-10-20,ISR,Israel,ASF,4,0.508,new,mock
EIOS-MOCK-001766,Animal Health,2024-10-25,NLD,Netherlands,ASF,6,0.958,under_review,mock
EIOS-MOCK-001767,Animal Health,2024-10-23,ESP,Spain,ASF,3,0.136,under_review,mock
EIOS-MOCK-001768,Animal Health,2024-10-24,BGR,Bulgaria,ASF,3,0.672,under_review,mock
EIOS-MOCK-001769,Animal Health,2024-10-31,NLD,Netherlands,ASF,5,0.375,dismissed,mock
EIOS-MOCK-001770,Animal Health,2024-11-03,ESP,Spain,ASF,3,0.628,new,mock
EIOS-MOCK-001771,Animal Health,2024-10-29,RUS,Russian Federation,ASF,7,0.854,under_review,mock
EIOS-MOCK-001772,Animal Health,2024-11-03,EGY,Egypt,ASF,4,0.357,under_review,mock
EIOS-MOCK-001773,Animal Health,2024-11-07,BEL,Belgium,ASF,3,0.307,under_review,mock
EIOS-MOCK-001774,Animal Health,2024-11-06,ITA,Italy,ASF,5,0.834,new,mock
EIOS-MOCK-001775,Animal Health,2024-11-04,POL,Poland,ASF,2,0.228,new,mock
EIOS-MOCK-001776,Animal Health,2024-11-07,GEO,Georgia,ASF,4,0.696,under_review,mock
EIOS-MOCK-001777,Animal Health,2024-11-15,BEL,Belgium,ASF,5,0.455,new,mock
EIOS-MOCK-001778,Animal Health,2024-11-15,UKR,Ukraine,ASF,2,0.359,under_review,mock
EIOS-MOCK-001779,Animal Health,2024-11-12,TUR,Türkiye,ASF,3,0.069,dismissed,mock
EIOS-MOCK-001780,Animal Health,2024-11-11,EGY,Egypt,ASF,4,0.833,dismissed,mock
EIOS-MOCK-001781,Animal Health,2024-11-11,MAR,Morocco,ASF,2,0.379,under_review,mock
EIOS-MOCK-001782,Animal Health,2024-11-18,DEU,Germany,ASF,3,0.254,new,mock
EIOS-MOCK-001783,Animal Health,2024-11-23,ESP,Spain,ASF,2,0.521,under_review,mock
EIOS-MOCK-001784,Animal Health,2024-11-24,RUS,Russian Federation,ASF,7,0.324,new,mock
EIOS-MOCK-001785,Animal Health,2024-11-30,FRA,France,ASF,3,0.539,dismissed,mock
EIOS-MOCK-001786,Animal Health,2024-11-25,ESP,Spain,ASF,3,0.728,new,mock
EIOS-MOCK-001787,Animal Health,2024-11-29,HUN,Hungary,ASF,6,0.895,dismissed,mock
EIOS-MOCK-001788,Animal Health,2024-11-28,TUR,Türkiye,ASF,7,0.533,new,mock
EIOS-MOCK-001789,Animal Health,2024-12-04,BEL,Belgium,ASF,3,0.716,dismissed,mock
EIOS-MOCK-001790,Animal Health,2024-12-05,ESP,Spain,ASF,3,0.133,under_review,mock
EIOS-MOCK-001791,Animal Health,2024-12-03,MDA,Moldova,ASF,3,0.554,new,mock
EIOS-MOCK-001792,Animal Health,2024-12-05,TUR,Türkiye,ASF,3,0.339,new,mock
EIOS-MOCK-001793,Animal Health,2024-12-08,MAR,Morocco,ASF,2,0.916,new,mock
EIOS-MOCK-001794,Animal Health,2024-12-11,DEU,Germany,ASF,2,0.289,new,mock
EIOS-MOCK-001795,Animal Health,2024-12-15,NLD,Netherlands,ASF,3,0.142,under_review,mock
EIOS-MOCK-001796,Animal Health,2024-12-14,ESP,Spain,ASF,2,0.332,dismissed,mock
EIOS-MOCK-001797,Animal Health,2024-12-10,HUN,Hungary,ASF,3,0.257,new,mock
EIOS-MOCK-001798,Animal Health,2024-12-15,ROU,Romania,ASF,4,0.413,new,mock
EIOS-MOCK-001799,Animal Health,2024-12-14,EGY,Egypt,ASF,3,0.81,dismissed,mock
EIOS-MOCK-001800,Animal Health,2024-12-22,NLD,Netherlands,ASF,3,0.867,under_review,mock
EIOS-MOCK-001801,Animal Health,2024-12-21,BEL,Belgium,ASF,6,0.322,new,mock
EIOS-MOCK-001802,Animal Health,2024-12-21,MDA,Moldova,ASF,5,0.541,dismissed,mock
EIOS-MOCK-001803,Animal Health,2024-12-17,RUS,Russian Federation,ASF,5,0.614,dismissed,mock
EIOS-MOCK-001804,Animal Health,2024-12-20,ISR,Israel,ASF,3,0.523,new,mock
EIOS-MOCK-001805,Animal Health,2024-12-18,MAR,Morocco,ASF,1,0.191,new,mock
EIOS-MOCK-001806,Animal Health,2024-12-24,TUR,Türkiye,ASF,5,0.376,new,mock
EIOS-MOCK-001807,Animal Health,2024-12-23,GEO,Georgia,ASF,4,0.422,under_review,mock
EIOS-MOCK-001808,Animal Health,2024-12-25,ISR,Israel,ASF,1,0.442,new,mock
EIOS-MOCK-001809,Animal Health,2024-12-25,MAR,Morocco,ASF,3,0.563,new,mock
EIOS-MOCK-001810,Animal Health,2025-01-02,BEL,Belgium,ASF,4,0.284,new,mock
EIOS-MOCK-001811,Animal Health,2024-12-30,HUN,Hungary,ASF,2,0.846,dismissed,mock
EIOS-MOCK-001812,Animal Health,2024-12-30,RUS,Russian Federation,ASF,2,0.332,dismissed,mock
EIOS-MOCK-001813,Animal Health,2025-01-04,GEO,Georgia,ASF,3,0.324,under_review,mock
EIOS-MOCK-001814,Animal Health,2025-01-02,TUN,Tunisia,ASF,2,0.547,new,mock
EIOS-MOCK-001815,Animal Health,2025-01-06,ITA,Italy,ASF,3,0.453,new,mock
EIOS-MOCK-001816,Animal Health,2025-01-06,HUN,Hungary,ASF,3,0.437,new,mock
EIOS-MOCK-001817,Animal Health,2025-01-10,ROU,Romania,ASF,4,0.339,new,mock
EIOS-MOCK-001818,Animal Health,2025-01-11,RUS,Russian Federation,ASF,1,0.267,new,mock
EIOS-MOCK-001819,Animal Health,2025-01-08,EGY,Egypt,ASF,3,0.86,dismissed,mock
EIOS-MOCK-001820,Animal Health,2025-01-18,TUN,Tunisia,ASF,2,0.83,under_review,mock
EIOS-MOCK-001821,Animal Health,2025-01-23,NLD,Netherlands,ASF,3,0.382,new,mock
EIOS-MOCK-001822,Animal Health,2025-01-31,UKR,Ukraine,ASF,2,0.542,under_review,mock
EIOS-MOCK-001823,Animal Health,2025-02-01,EGY,Egypt,ASF,3,0.464,dismissed,mock
EIOS-MOCK-001824,Animal Health,2025-01-29,MAR,Morocco,ASF,4,0.559,new,mock
EIOS-MOCK-001825,Animal Health,2025-02-07,ITA,Italy,ASF,3,0.237,new,mock
EIOS-MOCK-001826,Animal Health,2025-02-04,POL,Poland,ASF,3,0.785,new,mock
EIOS-MOCK-001827,Animal Health,2025-02-07,MAR,Morocco,ASF,5,0.149,under_review,mock
EIOS-MOCK-001828,Animal Health,2025-02-16,BEL,Belgium,ASF,2,0.321,new,mock
EIOS-MOCK-001829,Animal Health,2025-02-12,HUN,Hungary,ASF,3,0.583,dismissed,mock
EIOS-MOCK-001830,Animal Health,2025-02-16,UKR,Ukraine,ASF,4,0.568,dismissed,mock
EIOS-MOCK-001831,Animal Health,2025-02-15,EGY,Egypt,ASF,5,0.667,new,mock
EIOS-MOCK-001832,Animal Health,2025-02-19,NLD,Netherlands,ASF,6,0.425,new,mock
EIOS-MOCK-001833,Animal Health,2025-02-17,ITA,Italy,ASF,4,0.458,under_review,mock
EIOS-MOCK-001834,Animal Health,2025-02-18,ESP,Spain,ASF,7,0.962,new,mock
EIOS-MOCK-001835,Animal Health,2025-02-20,POL,Poland,ASF,3,0.148,new,mock
EIOS-MOCK-001836,Animal Health,2025-02-23,UKR,Ukraine,ASF,3,0.422,new,mock
EIOS-MOCK-001837,Animal Health,2025-02-17,EGY,Egypt,ASF,1,0.461,under_review,mock
EIOS-MOCK-001838,Animal Health,2025-03-04,NLD,Netherlands,ASF,3,0.529,dismissed,mock
EIOS-MOCK-001839,Animal Health,2025-03-03,ITA,Italy,ASF,4,0.35,new,mock
EIOS-MOCK-001840,Animal Health,2025-03-04,SRB,Serbia,ASF,3,0.894,under_review,mock
EIOS-MOCK-001841,Animal Health,2025-03-06,TUR,Türkiye,ASF,6,0.62,new,mock
EIOS-MOCK-001842,Animal Health,2025-03-05,ISR,Israel,ASF,7,0.604,under_review,mock
EIOS-MOCK-001843,Animal Health,2025-03-08,TUN,Tunisia,ASF,1,0.772,new,mock
EIOS-MOCK-001844,Animal Health,2025-03-15,DEU,Germany,ASF,4,0.697,new,mock
EIOS-MOCK-001845,Animal Health,2025-03-13,BGR,Bulgaria,ASF,3,0.043,dismissed,mock
EIOS-MOCK-001846,Animal Health,2025-03-12,TUN,Tunisia,ASF,4,0.217,new,mock
EIOS-MOCK-001847,Animal Health,2025-03-26,BEL,Belgium,ASF,5,0.669,under_review,mock
EIOS-MOCK-001848,Animal Health,2025-03-26,UKR,Ukraine,ASF,5,0.477,under_review,mock
EIOS-MOCK-001849,Animal Health,2025-03-31,RUS,Russian Federation,ASF,3,0.415,under_review,mock
EIOS-MOCK-001850,Animal Health,2025-04-04,EGY,Egypt,ASF,6,0.372,new,mock
EIOS-MOCK-001851,Animal Health,2025-04-09,ESP,Spain,ASF,3,0.793,under_review,mock
EIOS-MOCK-001852,Animal Health,2025-04-17,FRA,France,ASF,3,0.655,dismissed,mock
EIOS-MOCK-001853,Animal Health,2025-04-16,DEU,Germany,ASF,4,0.913,under_review,mock
EIOS-MOCK-001854,Animal Health,2025-04-16,ESP,Spain,ASF,2,0.492,new,mock
EIOS-MOCK-001855,Animal Health,2025-04-14,BGR,Bulgaria,ASF,3,0.753,new,mock
EIOS-MOCK-001856,Animal Health,2025-04-20,TUR,Türkiye,ASF,3,0.181,new,mock
EIOS-MOCK-001857,Animal Health,2025-04-18,GEO,Georgia,ASF,2,0.843,under_review,mock
EIOS-MOCK-001858,Animal Health,2025-04-15,EGY,Egypt,ASF,2,0.496,new,mock
EIOS-MOCK-001859,Animal Health,2025-04-22,NLD,Netherlands,ASF,2,0.603,under_review,mock
EIOS-MOCK-001860,Animal Health,2025-04-21,ROU,Romania,ASF,3,0.356,under_review,mock
EIOS-MOCK-001861,Animal Health,2025-05-02,FRA,France,ASF,4,0.78,under_review,mock
EIOS-MOCK-001862,Animal Health,2025-04-28,NLD,Netherlands,ASF,1,0.271,under_review,mock
EIOS-MOCK-001863,Animal Health,2025-04-30,EGY,Egypt,ASF,6,0.105,new,mock
EIOS-MOCK-001864,Animal Health,2025-05-10,DEU,Germany,ASF,2,0.502,dismissed,mock
EIOS-MOCK-001865,Animal Health,2025-05-10,EGY,Egypt,ASF,6,0.659,under_review,mock
EIOS-MOCK-001866,Animal Health,2025-05-14,DEU,Germany,ASF,3,0.212,under_review,mock
EIOS-MOCK-001867,Animal Health,2025-05-17,HUN,Hungary,ASF,2,0.353,new,mock
EIOS-MOCK-001868,Animal Health,2025-05-15,EGY,Egypt,ASF,2,0.591,new,mock
EIOS-MOCK-001869,Animal Health,2025-05-23,POL,Poland,ASF,3,0.377,dismissed,mock
EIOS-MOCK-001870,Animal Health,2025-05-19,ROU,Romania,ASF,3,0.343,under_review,mock
EIOS-MOCK-001871,Animal Health,2025-05-20,SRB,Serbia,ASF,6,0.063,new,mock
EIOS-MOCK-001872,Animal Health,2025-05-23,MDA,Moldova,ASF,1,0.652,dismissed,mock
EIOS-MOCK-001873,Animal Health,2025-05-23,EGY,Egypt,ASF,2,0.459,new,mock
EIOS-MOCK-001874,Animal Health,2025-06-04,BEL,Belgium,ASF,2,0.85,under_review,mock
EIOS-MOCK-001875,Animal Health,2025-06-13,BEL,Belgium,ASF,4,0.569,new,mock
EIOS-MOCK-001876,Animal Health,2025-06-13,ITA,Italy,ASF,4,0.279,dismissed,mock
EIOS-MOCK-001877,Animal Health,2025-06-14,HUN,Hungary,ASF,3,0.147,dismissed,mock
EIOS-MOCK-001878,Animal Health,2025-06-11,ROU,Romania,ASF,3,0.105,dismissed,mock
EIOS-MOCK-001879,Animal Health,2025-06-14,BGR,Bulgaria,ASF,6,0.528,under_review,mock
EIOS-MOCK-001880,Animal Health,2025-06-12,UKR,Ukraine,ASF,4,0.253,new,mock
EIOS-MOCK-001881,Animal Health,2025-06-15,EGY,Egypt,ASF,6,0.299,new,mock
EIOS-MOCK-001882,Animal Health,2025-06-14,MAR,Morocco,ASF,5,0.45,new,mock
EIOS-MOCK-001883,Animal Health,2025-06-20,NLD,Netherlands,ASF,5,0.811,new,mock
EIOS-MOCK-001884,Animal Health,2025-06-17,ISR,Israel,ASF,2,0.529,under_review,mock
EIOS-MOCK-001885,Animal Health,2025-06-26,BGR,Bulgaria,ASF,3,0.472,new,mock
EIOS-MOCK-001886,Animal Health,2025-06-25,RUS,Russian Federation,ASF,3,0.658,under_review,mock
EIOS-MOCK-001887,Animal Health,2025-06-26,TUR,Türkiye,ASF,6,0.399,under_review,mock
EIOS-MOCK-001888,Animal Health,2025-07-02,ESP,Spain,ASF,5,0.68,under_review,mock
EIOS-MOCK-001889,Animal Health,2025-06-30,GEO,Georgia,ASF,5,0.433,new,mock
EIOS-MOCK-001890,Animal Health,2025-07-11,FRA,France,ASF,3,0.323,new,mock
