date,iso3,country,theme,disease_code,n_articles,n_distinct_sources,n_languages,avg_tone,query,data_realism
2021-07-22,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,2,2,3,-1.69,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2021-07-23,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,3,2,2,-3.234,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2021-07-24,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,0,0,2,-1.298,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2021-07-19,BEL,Belgium,ANIMAL_DISEASE_ASF,ASF,1,1,3,-3.212,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BEL,synthetic
2021-07-20,BEL,Belgium,ANIMAL_DISEASE_ASF,ASF,1,1,2,-1.62,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BEL,synthetic
2021-07-21,BEL,Belgium,ANIMAL_DISEASE_ASF,ASF,1,1,1,-2.179,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BEL,synthetic
2021-07-22,BEL,Belgium,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.729,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BEL,synthetic
2021-07-24,BEL,Belgium,ANIMAL_DISEASE_ASF,ASF,0,0,2,-0.715,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BEL,synthetic
2021-07-19,ITA,Italy,ANIMAL_DISEASE_ASF,ASF,2,2,1,-4.204,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ITA,synthetic
2021-07-20,ITA,Italy,ANIMAL_DISEASE_ASF,ASF,1,1,1,-3.202,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ITA,synthetic
2021-07-22,ITA,Italy,ANIMAL_DISEASE_ASF,ASF,0,0,2,-2.007,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ITA,synthetic
2021-07-24,ITA,Italy,ANIMAL_DISEASE_ASF,ASF,1,1,1,-6.283,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ITA,synthetic
2021-07-21,ESP,Spain,ANIMAL_DISEASE_ASF,ASF,1,1,3,-6.447,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ESP,synthetic
2021-07-22,ESP,Spain,ANIMAL_DISEASE_ASF,ASF,2,2,1,-5.241,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ESP,synthetic
2021-07-25,ESP,Spain,ANIMAL_DISEASE_ASF,ASF,5,4,3,-2.347,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ESP,synthetic
2021-07-19,POL,Poland,ANIMAL_DISEASE_ASF,ASF,1,1,3,-4.349,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2021-07-20,POL,Poland,ANIMAL_DISEASE_ASF,ASF,3,3,3,-7.007,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2021-07-21,POL,Poland,ANIMAL_DISEASE_ASF,ASF,1,1,3,-4.183,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2021-07-22,POL,Poland,ANIMAL_DISEASE_ASF,ASF,1,1,3,-2.593,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2021-07-23,POL,Poland,ANIMAL_DISEASE_ASF,ASF,2,2,3,-2.414,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2021-07-19,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,0,0,2,-2.492,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2021-07-20,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,0,0,2,-3.34,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2021-07-19,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,0,0,3,-2.082,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2021-07-23,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,1,1,3,-2.877,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2021-07-24,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,1,1,3,-1.148,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2021-07-25,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,0,0,2,-3.109,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2021-07-22,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.79,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2021-07-23,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,1,1,1,-0.581,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2021-07-24,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.603,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2021-07-25,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,1,1,2,-6.366,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2021-07-19,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.796,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2021-07-21,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,1,1,1,-7.285,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2021-07-23,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.593,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2021-07-24,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,1,1,1,-2.622,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2021-07-25,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,2,1,2,-2.662,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2021-07-20,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,3,3,2,-1.453,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2021-07-22,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.957,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2021-07-19,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,1,1,3,-3.952,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2021-07-22,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,1,1,3,-2.639,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2021-07-20,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,2,2,3,-3.229,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2021-07-22,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,2,1,2,-2.245,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2021-07-25,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.557,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2021-07-19,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.606,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2021-07-20,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,0,0,3,-4.715,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2021-07-21,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,3,2,2,-4.016,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2021-07-23,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,0,0,2,-2.327,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2021-07-24,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.673,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2021-07-25,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,1,1,3,-2.624,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2021-07-19,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,1,1,1,-5.605,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2021-07-20,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.155,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2021-07-21,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,0,0,2,-2.039,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2021-07-24,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,1,1,3,1.388,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2021-07-25,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-5.851,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2021-07-20,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,0,0,2,-2.747,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2021-07-21,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,1,1,2,-5.36,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2021-07-22,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,1,1,2,-1.784,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2021-07-24,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,0,0,2,-2.63,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2021-07-25,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,2,1,1,-2.639,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2021-07-19,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,1,1,1,-5.785,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2021-07-20,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,1,1,1,-5.178,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2021-07-21,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,1,1,2,-5.39,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2021-07-22,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.611,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2021-07-23,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,0,0,3,-3.599,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2021-07-19,TUN,Tunisia,ANIMAL_DISEASE_ASF,ASF,2,1,2,-5.206,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUN,synthetic
2021-07-22,TUN,Tunisia,ANIMAL_DISEASE_ASF,ASF,1,1,1,-4.05,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUN,synthetic
2021-07-19,MAR,Morocco,ANIMAL_DISEASE_ASF,ASF,1,1,4,-4.093,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MAR,synthetic
2021-07-20,MAR,Morocco,ANIMAL_DISEASE_ASF,ASF,2,2,3,-1.575,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MAR,synthetic
2021-07-21,MAR,Morocco,ANIMAL_DISEASE_ASF,ASF,3,1,3,-0.493,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MAR,synthetic
2021-07-24,MAR,Morocco,ANIMAL_DISEASE_ASF,ASF,0,0,3,-3.093,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MAR,synthetic
2021-07-26,FRA,France,ANIMAL_DISEASE_ASF,ASF,1,1,1,-4.295,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=FRA,synthetic
2021-07-27,FRA,France,ANIMAL_DISEASE_ASF,ASF,1,1,2,0.606,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=FRA,synthetic
2021-07-28,FRA,France,ANIMAL_DISEASE_ASF,ASF,1,1,1,-4.999,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=FRA,synthetic
2021-07-29,FRA,France,ANIMAL_DISEASE_ASF,ASF,3,3,2,-4.782,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=FRA,synthetic
2021-07-30,FRA,France,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.651,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=FRA,synthetic
2021-07-31,FRA,France,ANIMAL_DISEASE_ASF,ASF,2,2,3,-1.987,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=FRA,synthetic
2021-07-27,DEU,Germany,ANIMAL_DISEASE_ASF,ASF,1,1,3,-3.468,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=DEU,synthetic
2021-07-28,DEU,Germany,ANIMAL_DISEASE_ASF,ASF,2,2,2,-6.964,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=DEU,synthetic
2021-07-31,DEU,Germany,ANIMAL_DISEASE_ASF,ASF,1,1,3,-3.449,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=DEU,synthetic
2021-07-26,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,2,1,1,-3.13,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2021-07-27,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,1,1,2,-1.534,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2021-07-28,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,1,1,3,-3.251,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2021-07-29,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,2,2,2,-1.399,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2021-07-30,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,2,2,3,-7.286,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2021-07-31,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.521,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2021-07-26,BEL,Belgium,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.455,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BEL,synthetic
2021-07-30,BEL,Belgium,ANIMAL_DISEASE_ASF,ASF,1,1,1,-5.273,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BEL,synthetic
2021-07-31,BEL,Belgium,ANIMAL_DISEASE_ASF,ASF,1,1,3,-2.383,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BEL,synthetic
2021-08-01,BEL,Belgium,ANIMAL_DISEASE_ASF,ASF,2,1,1,-5.023,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BEL,synthetic
2021-07-27,ITA,Italy,ANIMAL_DISEASE_ASF,ASF,1,1,1,1.725,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ITA,synthetic
2021-07-30,ITA,Italy,ANIMAL_DISEASE_ASF,ASF,1,1,4,-3.536,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ITA,synthetic
2021-07-31,ITA,Italy,ANIMAL_DISEASE_ASF,ASF,0,0,3,-7.149,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ITA,synthetic
2021-08-01,ITA,Italy,ANIMAL_DISEASE_ASF,ASF,1,1,3,-2.219,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ITA,synthetic
2021-07-27,ESP,Spain,ANIMAL_DISEASE_ASF,ASF,1,1,3,-4.41,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ESP,synthetic
2021-07-28,ESP,Spain,ANIMAL_DISEASE_ASF,ASF,2,2,3,-3.674,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ESP,synthetic
2021-07-29,ESP,Spain,ANIMAL_DISEASE_ASF,ASF,1,1,1,-4.769,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ESP,synthetic
2021-07-30,ESP,Spain,ANIMAL_DISEASE_ASF,ASF,1,1,1,-2.938,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ESP,synthetic
2021-07-31,ESP,Spain,ANIMAL_DISEASE_ASF,ASF,1,1,1,-1.793,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ESP,synthetic
2021-08-01,ESP,Spain,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.289,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ESP,synthetic
2021-07-26,POL,Poland,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.402,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2021-07-27,POL,Poland,ANIMAL_DISEASE_ASF,ASF,1,1,1,-2.612,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2021-07-31,POL,Poland,ANIMAL_DISEASE_ASF,ASF,1,1,3,0.352,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2021-08-01,POL,Poland,ANIMAL_DISEASE_ASF,ASF,1,1,1,-4.375,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2021-07-26,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.803,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2021-07-28,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,0,0,2,-3.737,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2021-07-29,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,0,0,2,0.39,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2021-07-31,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.473,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2021-07-26,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,2,1,1,-5.357,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2021-07-27,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,2,1,1,-5.414,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2021-07-28,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,1,1,3,-3.535,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2021-07-29,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,1,1,1,-1.768,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2021-07-30,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,2,2,3,-1.168,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2021-07-31,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,1,1,1,-3.362,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2021-07-26,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,0,0,1,-0.807,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2021-07-27,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,1,1,1,-0.372,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2021-07-28,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,3,1,2,-2.808,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2021-07-29,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,1,1,1,-4.516,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2021-07-31,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.684,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2021-08-01,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,1,1,1,-6.028,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2021-07-27,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,1,1,1,0.273,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2021-07-28,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,3,3,3,-2.204,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2021-07-29,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-5.661,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2021-07-30,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,1,1,2,0.063,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2021-07-31,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.989,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2021-08-01,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,5,4,2,-5.032,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2021-07-26,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,0,0,3,-5.518,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2021-07-27,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,2,2,3,-3.311,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2021-07-28,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.757,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2021-07-29,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,2,2,1,-2.304,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2021-07-28,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.103,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2021-07-29,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,0,0,2,-2.528,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2021-07-30,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,0,0,1,-4.475,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2021-08-01,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,0,0,1,-5.689,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2021-07-26,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,2,2,1,-4.618,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2021-07-27,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,4,3,1,-3.612,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2021-07-28,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,2,2,2,-3.538,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2021-07-30,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,2,1,3,-3.778,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2021-07-31,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,1,1,3,-3.438,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2021-08-01,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,2,1,1,-1.109,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2021-07-26,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,1,1,3,-5.894,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2021-07-27,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,1,1,2,-6.246,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2021-07-28,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.789,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2021-07-30,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,0,0,1,-3.03,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2021-08-01,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,1,1,1,-3.969,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2021-07-27,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,0,0,2,-3.987,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2021-07-28,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,1,1,1,-0.603,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2021-07-29,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.795,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2021-07-30,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,2,2,2,-1.065,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2021-07-31,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.481,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2021-07-26,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,0,0,2,-2.211,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2021-07-27,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,1,1,3,-2.861,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2021-07-28,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.586,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2021-07-29,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,1,1,1,-2.98,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2021-07-30,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,1,1,1,-5.089,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2021-07-31,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.73,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2021-07-26,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,1,1,1,-2.748,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2021-07-27,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.232,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2021-07-28,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,2,2,2,-6.107,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2021-07-29,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,3,3,3,-3.317,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2021-07-31,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,3,3,1,-5.044,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2021-07-27,TUN,Tunisia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.505,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUN,synthetic
