signal_id,detected_date,screened_date,iso3,country,disease_code,signal_strength,verification_status,signal_type,underlying_sources,data_realism
BEACON-0003965,2025-12-25,2025-12-25,ESP,Spain,HPAI,0.809,verified,media_cluster,field,synthetic
BEACON-0003966,2025-12-27,2025-12-29,ESP,Spain,HPAI,1.0,unverified,media_cluster,media,synthetic
BEACON-0003967,2025-12-22,2025-12-22,ESP,Spain,HPAI,0.579,verified,media_cluster,field,synthetic
BEACON-0003968,2025-12-27,2025-12-29,ESP,Spain,HPAI,0.771,verified,unusual_mortality,media;official,synthetic
BEACON-0003969,2025-12-26,2025-12-26,ESP,Spain,HPAI,0.561,verified,media_cluster,official,synthetic
BEACON-0003970,2025-12-25,2025-12-26,POL,Poland,HPAI,0.513,unverified,media_cluster,media,synthetic
BEACON-0003971,2025-12-23,2025-12-23,POL,Poland,HPAI,0.489,verified,unusual_mortality,media,synthetic
BEACON-0003972,2025-12-22,2025-12-24,POL,Poland,HPAI,0.468,unverified,media_cluster,media,synthetic
BEACON-0003973,2025-12-26,2025-12-28,POL,Poland,HPAI,0.869,unverified,trade_alert,media,synthetic
BEACON-0003974,2025-12-26,2025-12-26,HUN,Hungary,HPAI,0.541,unverified,syndromic,field,synthetic
BEACON-0003975,2025-12-23,2025-12-24,ROU,Romania,HPAI,0.508,unverified,media_cluster,official,synthetic
BEACON-0003976,2025-12-26,2025-12-28,UKR,Ukraine,HPAI,0.48,unverified,unusual_mortality,media;official,synthetic
BEACON-0003977,2025-12-23,2025-12-25,UKR,Ukraine,HPAI,1.0,unverified,unusual_mortality,media,synthetic
BEACON-0003978,2025-12-26,2025-12-28,MDA,Moldova,HPAI,0.251,verified,media_cluster,media;official,synthetic
BEACON-0003979,2025-12-26,2025-12-26,MDA,Moldova,HPAI,1.0,unverified,unusual_mortality,media,synthetic
BEACON-0003980,2025-12-24,2025-12-25,RUS,Russian Federation,HPAI,0.424,unverified,media_cluster,media,synthetic
BEACON-0003981,2025-12-27,2025-12-27,RUS,Russian Federation,HPAI,0.164,unverified,media_cluster,official,synthetic
BEACON-0003982,2025-12-26,2025-12-26,TUR,Türkiye,HPAI,1.0,unverified,syndromic,official,synthetic
BEACON-0003983,2025-12-24,2025-12-26,TUR,Türkiye,HPAI,0.946,unverified,unusual_mortality,media,synthetic
BEACON-0003986,2025-12-29,2025-12-31,ITA,Italy,HPAI,1.0,unverified,trade_alert,media;official,synthetic
BEACON-0003988,2025-12-29,2025-12-30,ITA,Italy,HPAI,1.0,verified,unusual_mortality,media;official,synthetic
BEACON-0003997,2020-01-08,2020-01-09,DEU,Germany,ASF,0.178,unverified,media_cluster,media,synthetic
BEACON-0003998,2020-01-06,2020-01-07,DEU,Germany,ASF,0.509,verified,media_cluster,media;official,synthetic
BEACON-0003999,2020-01-07,2020-01-07,DEU,Germany,ASF,0.267,verified,media_cluster,media;official,synthetic
BEACON-0004000,2020-01-10,2020-01-12,ESP,Spain,ASF,0.431,verified,unusual_mortality,media,synthetic
BEACON-0004001,2020-01-06,2020-01-07,HUN,Hungary,ASF,0.197,unverified,media_cluster,official,synthetic
BEACON-0004002,2020-01-07,2020-01-07,SRB,Serbia,ASF,0.528,unverified,media_cluster,official,synthetic
BEACON-0004003,2020-01-07,2020-01-07,UKR,Ukraine,ASF,0.778,verified,syndromic,field,synthetic
BEACON-0004004,2020-01-08,2020-01-08,ISR,Israel,ASF,0.29,verified,unusual_mortality,official,synthetic
BEACON-0004005,2020-01-08,2020-01-08,TUN,Tunisia,ASF,0.709,verified,media_cluster,media;official,synthetic
BEACON-0004006,2020-01-09,2020-01-11,MAR,Morocco,ASF,0.232,unverified,media_cluster,official,synthetic
BEACON-0004007,2020-01-10,2020-01-10,MAR,Morocco,ASF,0.463,verified,unusual_mortality,media,synthetic
BEACON-0004008,2020-01-14,2020-01-16,NLD,Netherlands,ASF,0.167,unverified,unusual_mortality,official,synthetic
BEACON-0004009,2020-01-13,2020-01-13,ESP,Spain,ASF,0.355,unverified,unusual_mortality,media,synthetic
BEACON-0004010,2020-01-16,2020-01-17,ESP,Spain,ASF,0.582,verified,media_cluster,media,synthetic
BEACON-0004011,2020-01-16,2020-01-16,ROU,Romania,ASF,0.366,unverified,syndromic,media,synthetic
BEACON-0004012,2020-01-16,2020-01-16,SRB,Serbia,ASF,0.506,unverified,syndromic,media,synthetic
BEACON-0004013,2020-01-14,2020-01-14,RUS,Russian Federation,ASF,0.226,unverified,media_cluster,official,synthetic
BEACON-0004014,2020-01-18,2020-01-20,GEO,Georgia,ASF,0.215,unverified,media_cluster,media,synthetic
BEACON-0004015,2020-01-18,2020-01-19,ISR,Israel,ASF,0.106,unverified,trade_alert,media,synthetic
BEACON-0004016,2020-01-16,2020-01-17,ISR,Israel,ASF,0.628,verified,trade_alert,media,synthetic
BEACON-0004017,2020-01-24,2020-01-24,FRA,France,ASF,0.221,unverified,unusual_mortality,media;official,synthetic
BEACON-0004018,2020-01-22,2020-01-22,DEU,Germany,ASF,0.359,unverified,media_cluster,official,synthetic
BEACON-0004019,2020-01-22,2020-01-22,NLD,Netherlands,ASF,0.282,unverified,unusual_mortality,media,synthetic
BEACON-0004020,2020-01-23,2020-01-24,ROU,Romania,ASF,0.574,verified,unusual_mortality,media;official,synthetic
BEACON-0004021,2020-01-22,2020-01-23,BGR,Bulgaria,ASF,0.486,unverified,media_cluster,media;official,synthetic
BEACON-0004022,2020-01-25,2020-01-26,UKR,Ukraine,ASF,0.663,unverified,media_cluster,media,synthetic
BEACON-0004023,2020-01-23,2020-01-25,RUS,Russian Federation,ASF,0.272,unverified,unusual_mortality,official,synthetic
BEACON-0004024,2020-01-20,2020-01-21,RUS,Russian Federation,ASF,0.293,verified,media_cluster,media;official,synthetic
BEACON-0004025,2020-01-25,2020-01-27,TUR,Türkiye,ASF,0.053,unverified,syndromic,field,synthetic
BEACON-0004026,2020-01-23,2020-01-25,GEO,Georgia,ASF,0.511,unverified,unusual_mortality,media,synthetic
BEACON-0004027,2020-01-24,2020-01-26,ISR,Israel,ASF,0.154,verified,unusual_mortality,media,synthetic
BEACON-0004028,2020-01-20,2020-01-22,MAR,Morocco,ASF,0.405,unverified,media_cluster,official,synthetic
BEACON-0004029,2020-01-22,2020-01-23,MAR,Morocco,ASF,0.694,verified,syndromic,media,synthetic
BEACON-0004030,2020-01-27,2020-01-27,DEU,Germany,ASF,0.558,verified,unusual_mortality,media,synthetic
BEACON-0004031,2020-01-27,2020-01-28,ROU,Romania,ASF,0.602,unverified,media_cluster,media,synthetic
BEACON-0004032,2020-01-27,2020-01-29,SRB,Serbia,ASF,0.08,verified,unusual_mortality,media,synthetic
BEACON-0004033,2020-01-30,2020-01-31,UKR,Ukraine,ASF,0.252,unverified,unusual_mortality,media;official,synthetic
BEACON-0004034,2020-01-28,2020-01-30,TUR,Türkiye,ASF,0.267,verified,unusual_mortality,media,synthetic
BEACON-0004035,2020-01-27,2020-01-27,GEO,Georgia,ASF,0.531,unverified,syndromic,media;official,synthetic
BEACON-0004036,2020-01-28,2020-01-28,EGY,Egypt,ASF,0.122,unverified,media_cluster,media,synthetic
BEACON-0004037,2020-02-01,2020-02-01,TUN,Tunisia,ASF,0.11,unverified,syndromic,field,synthetic
BEACON-0004038,2020-02-06,2020-02-08,FRA,France,ASF,0.364,unverified,media_cluster,media,synthetic
BEACON-0004039,2020-02-03,2020-02-04,FRA,France,ASF,0.42,unverified,unusual_mortality,media;official,synthetic
BEACON-0004040,2020-02-03,2020-02-04,BEL,Belgium,ASF,0.099,unverified,unusual_mortality,media,synthetic
BEACON-0004041,2020-02-07,2020-02-07,ESP,Spain,ASF,0.068,unverified,unusual_mortality,media,synthetic
BEACON-0004042,2020-02-08,2020-02-10,HUN,Hungary,ASF,0.464,verified,media_cluster,media,synthetic
BEACON-0004043,2020-02-04,2020-02-06,ROU,Romania,ASF,0.388,verified,unusual_mortality,field,synthetic
BEACON-0004044,2020-02-05,2020-02-05,ROU,Romania,ASF,0.326,unverified,unusual_mortality,media;official,synthetic
BEACON-0004045,2020-02-08,2020-02-09,BGR,Bulgaria,ASF,0.318,unverified,media_cluster,media;official,synthetic
BEACON-0004046,2020-02-04,2020-02-06,SRB,Serbia,ASF,0.459,unverified,media_cluster,media,synthetic
BEACON-0004047,2020-02-06,2020-02-07,UKR,Ukraine,ASF,0.257,unverified,syndromic,media;official,synthetic
BEACON-0004048,2020-02-07,2020-02-09,TUR,Türkiye,ASF,0.182,verified,media_cluster,media,synthetic
BEACON-0004049,2020-02-08,2020-02-08,TUR,Türkiye,ASF,0.766,unverified,trade_alert,official,synthetic
BEACON-0004050,2020-02-04,2020-02-06,GEO,Georgia,ASF,0.088,unverified,media_cluster,media,synthetic
BEACON-0004051,2020-02-03,2020-02-03,ISR,Israel,ASF,0.17,unverified,unusual_mortality,media;official,synthetic
BEACON-0004052,2020-02-08,2020-02-10,MAR,Morocco,ASF,0.623,verified,unusual_mortality,media;official,synthetic
BEACON-0004053,2020-02-14,2020-02-16,POL,Poland,ASF,0.498,verified,unusual_mortality,media,synthetic
BEACON-0004054,2020-02-13,2020-02-14,BGR,Bulgaria,ASF,0.586,unverified,media_cluster,official,synthetic
BEACON-0004055,2020-02-14,2020-02-16,BGR,Bulgaria,ASF,0.378,unverified,syndromic,media,synthetic
BEACON-0004056,2020-02-14,2020-02-16,MDA,Moldova,ASF,0.781,unverified,unusual_mortality,media,synthetic
BEACON-0004057,2020-02-10,2020-02-10,MDA,Moldova,ASF,0.264,verified,media_cluster,media,synthetic
BEACON-0004058,2020-02-10,2020-02-12,RUS,Russian Federation,ASF,0.724,unverified,media_cluster,official,synthetic
BEACON-0004059,2020-02-11,2020-02-12,TUR,Türkiye,ASF,0.525,verified,media_cluster,media;official,synthetic
BEACON-0004060,2020-02-21,2020-02-22,FRA,France,ASF,0.444,verified,unusual_mortality,media,synthetic
BEACON-0004061,2020-02-20,2020-02-21,DEU,Germany,ASF,0.3,unverified,media_cluster,media;official,synthetic
BEACON-0004062,2020-02-17,2020-02-17,NLD,Netherlands,ASF,0.376,unverified,syndromic,official,synthetic
BEACON-0004063,2020-02-21,2020-02-22,BEL,Belgium,ASF,0.825,verified,media_cluster,official,synthetic
BEACON-0004064,2020-02-19,2020-02-19,BEL,Belgium,ASF,0.546,unverified,media_cluster,media,synthetic
BEACON-0004065,2020-02-20,2020-02-22,ROU,Romania,ASF,0.596,unverified,unusual_mortality,media,synthetic
BEACON-0004066,2020-02-20,2020-02-20,UKR,Ukraine,ASF,0.576,verified,media_cluster,media,synthetic
BEACON-0004067,2020-02-21,2020-02-21,UKR,Ukraine,ASF,0.507,verified,trade_alert,media,synthetic
BEACON-0004068,2020-02-18,2020-02-18,UKR,Ukraine,ASF,0.392,unverified,syndromic,media;official,synthetic
BEACON-0004069,2020-02-17,2020-02-17,TUR,Türkiye,ASF,0.594,verified,syndromic,media,synthetic
BEACON-0004070,2020-02-19,2020-02-20,TUR,Türkiye,ASF,0.737,unverified,trade_alert,media;official,synthetic
BEACON-0004071,2020-02-21,2020-02-23,GEO,Georgia,ASF,0.584,verified,unusual_mortality,media,synthetic
BEACON-0004072,2020-02-17,2020-02-18,ISR,Israel,ASF,0.332,unverified,media_cluster,media,synthetic
BEACON-0004073,2020-02-18,2020-02-19,MAR,Morocco,ASF,0.359,verified,media_cluster,official,synthetic
BEACON-0004074,2020-02-25,2020-02-26,ESP,Spain,ASF,0.458,unverified,unusual_mortality,field,synthetic
BEACON-0004075,2020-02-27,2020-02-27,ESP,Spain,ASF,0.28,verified,media_cluster,media;official,synthetic
BEACON-0004076,2020-02-29,2020-03-01,ROU,Romania,ASF,0.201,unverified,syndromic,media,synthetic
BEACON-0004077,2020-02-26,2020-02-26,UKR,Ukraine,ASF,0.203,unverified,unusual_mortality,media,synthetic
BEACON-0004078,2020-02-27,2020-02-27,RUS,Russian Federation,ASF,0.279,unverified,trade_alert,media;official,synthetic
BEACON-0004079,2020-02-29,2020-03-02,RUS,Russian Federation,ASF,0.182,unverified,media_cluster,media,synthetic
BEACON-0004080,2020-02-28,2020-03-01,TUR,Türkiye,ASF,0.225,unverified,syndromic,official,synthetic
BEACON-0004081,2020-02-26,2020-02-27,ISR,Israel,ASF,0.209,unverified,media_cluster,media;official,synthetic
BEACON-0004082,2020-03-06,2020-03-08,FRA,France,ASF,0.36,verified,media_cluster,media;official,synthetic
BEACON-0004083,2020-03-02,2020-03-02,POL,Poland,ASF,0.68,unverified,unusual_mortality,media,synthetic
BEACON-0004084,2020-03-04,2020-03-04,HUN,Hungary,ASF,0.27,verified,media_cluster,media;official,synthetic
BEACON-0004085,2020-03-03,2020-03-04,BGR,Bulgaria,ASF,0.238,unverified,unusual_mortality,official,synthetic
BEACON-0004086,2020-03-06,2020-03-07,BGR,Bulgaria,ASF,0.359,verified,media_cluster,media,synthetic
BEACON-0004087,2020-03-07,2020-03-07,RUS,Russian Federation,ASF,0.599,verified,media_cluster,media;official,synthetic
BEACON-0004088,2020-03-07,2020-03-09,RUS,Russian Federation,ASF,0.361,unverified,unusual_mortality,media,synthetic
BEACON-0004089,2020-03-06,2020-03-08,RUS,Russian Federation,ASF,0.292,verified,media_cluster,media,synthetic
BEACON-0004090,2020-03-02,2020-03-03,GEO,Georgia,ASF,0.268,unverified,syndromic,official,synthetic
BEACON-0004091,2020-03-05,2020-03-06,TUN,Tunisia,ASF,0.653,unverified,trade_alert,official,synthetic
BEACON-0004092,2020-03-13,2020-03-15,ITA,Italy,ASF,0.459,unverified,media_cluster,media,synthetic
BEACON-0004093,2020-03-10,2020-03-10,ESP,Spain,ASF,0.363,unverified,unusual_mortality,field,synthetic
BEACON-0004094,2020-03-14,2020-03-16,POL,Poland,ASF,0.425,verified,unusual_mortality,media,synthetic
BEACON-0004095,2020-03-11,2020-03-13,POL,Poland,ASF,0.833,unverified,media_cluster,media,synthetic
BEACON-0004096,2020-03-14,2020-03-16,RUS,Russian Federation,ASF,0.361,unverified,syndromic,media,synthetic
BEACON-0004097,2020-03-12,2020-03-12,EGY,Egypt,ASF,0.173,verified,unusual_mortality,media;official,synthetic
BEACON-0004098,2020-03-20,2020-03-21,NLD,Netherlands,ASF,0.259,unverified,unusual_mortality,media;official,synthetic
BEACON-0004099,2020-03-17,2020-03-18,BEL,Belgium,ASF,0.502,unverified,media_cluster,media,synthetic
BEACON-0004100,2020-03-21,2020-03-23,POL,Poland,ASF,0.587,verified,unusual_mortality,media;official,synthetic
BEACON-0004101,2020-03-21,2020-03-21,POL,Poland,ASF,0.376,verified,media_cluster,official,synthetic
BEACON-0004102,2020-03-20,2020-03-22,HUN,Hungary,ASF,0.51,unverified,syndromic,media,synthetic
BEACON-0004103,2020-03-18,2020-03-19,RUS,Russian Federation,ASF,0.388,verified,media_cluster,media;official,synthetic
BEACON-0004104,2020-03-24,2020-03-25,ITA,Italy,ASF,0.508,unverified,media_cluster,official,synthetic
BEACON-0004105,2020-03-24,2020-03-26,ITA,Italy,ASF,0.539,verified,media_cluster,media,synthetic
BEACON-0004106,2020-03-25,2020-03-26,HUN,Hungary,ASF,0.309,unverified,trade_alert,media;official,synthetic
BEACON-0004107,2020-03-28,2020-03-28,UKR,Ukraine,ASF,0.489,unverified,unusual_mortality,media;official,synthetic
BEACON-0004108,2020-03-25,2020-03-26,RUS,Russian Federation,ASF,0.674,unverified,unusual_mortality,media,synthetic
BEACON-0004109,2020-03-28,2020-03-29,TUR,Türkiye,ASF,0.636,unverified,unusual_mortality,media,synthetic
BEACON-0004110,2020-03-23,2020-03-24,EGY,Egypt,ASF,0.099,unverified,trade_alert,media,synthetic
BEACON-0004111,2020-03-25,2020-03-25,TUN,Tunisia,ASF,0.492,unverified,media_cluster,media,synthetic
BEACON-0004112,2020-03-27,2020-03-27,MAR,Morocco,ASF,0.416,verified,unusual_mortality,media,synthetic
BEACON-0004113,2020-03-27,2020-03-28,MAR,Morocco,ASF,0.133,unverified,trade_alert,official,synthetic
BEACON-0004114,2020-04-04,2020-04-06,NLD,Netherlands,ASF,0.227,verified,media_cluster,media,synthetic
BEACON-0004115,2020-04-02,2020-04-03,ITA,Italy,ASF,0.379,verified,unusual_mortality,media,synthetic
BEACON-0004116,2020-03-30,2020-03-30,SRB,Serbia,ASF,0.441,unverified,syndromic,field,synthetic
BEACON-0004117,2020-03-30,2020-04-01,MDA,Moldova,ASF,0.686,unverified,unusual_mortality,field,synthetic
BEACON-0004118,2020-03-30,2020-03-31,TUR,Türkiye,ASF,0.407,unverified,trade_alert,media,synthetic
BEACON-0004119,2020-03-30,2020-04-01,GEO,Georgia,ASF,0.465,unverified,media_cluster,media;official,synthetic
BEACON-0004120,2020-03-31,2020-04-01,ISR,Israel,ASF,0.585,unverified,unusual_mortality,media;official,synthetic
BEACON-0004121,2020-04-10,2020-04-10,DEU,Germany,ASF,0.475,unverified,media_cluster,media,synthetic
BEACON-0004122,2020-04-11,2020-04-13,DEU,Germany,ASF,0.388,verified,unusual_mortality,media,synthetic
BEACON-0004123,2020-04-11,2020-04-12,NLD,Netherlands,ASF,0.848,unverified,media_cluster,media,synthetic
BEACON-0004124,2020-04-07,2020-04-09,UKR,Ukraine,ASF,0.303,unverified,unusual_mortality,media;official,synthetic
BEACON-0004125,2020-04-11,2020-04-11,GEO,Georgia,ASF,0.284,unverified,syndromic,media,synthetic
BEACON-0004126,2020-04-10,2020-04-10,ISR,Israel,ASF,0.255,unverified,unusual_mortality,field,synthetic
BEACON-0004127,2020-04-10,2020-04-12,EGY,Egypt,ASF,0.536,unverified,media_cluster,media;official,synthetic
BEACON-0004128,2020-04-14,2020-04-14,ITA,Italy,ASF,0.53,verified,unusual_mortality,field,synthetic
BEACON-0004129,2020-04-17,2020-04-19,HUN,Hungary,ASF,0.351,verified,media_cluster,media;official,synthetic
BEACON-0004130,2020-04-17,2020-04-19,ROU,Romania,ASF,0.316,verified,trade_alert,media,synthetic
BEACON-0004131,2020-04-17,2020-04-17,SRB,Serbia,ASF,0.544,unverified,unusual_mortality,media;official,synthetic
BEACON-0004132,2020-04-18,2020-04-19,SRB,Serbia,ASF,0.31,unverified,syndromic,media,synthetic
BEACON-0004133,2020-04-17,2020-04-19,SRB,Serbia,ASF,0.444,unverified,media_cluster,official,synthetic
BEACON-0004134,2020-04-13,2020-04-15,MDA,Moldova,ASF,0.236,unverified,unusual_mortality,media,synthetic
BEACON-0004135,2020-04-18,2020-04-20,RUS,Russian Federation,ASF,0.476,unverified,media_cluster,media,synthetic
BEACON-0004136,2020-04-18,2020-04-19,TUR,Türkiye,ASF,0.586,verified,trade_alert,official,synthetic
BEACON-0004137,2020-04-15,2020-04-16,TUR,Türkiye,ASF,0.803,verified,media_cluster,official,synthetic
BEACON-0004138,2020-04-14,2020-04-15,GEO,Georgia,ASF,0.467,verified,media_cluster,media;official,synthetic
BEACON-0004139,2020-04-25,2020-04-25,FRA,France,ASF,0.409,unverified,media_cluster,media;official,synthetic
BEACON-0004140,2020-04-25,2020-04-27,DEU,Germany,ASF,0.083,verified,unusual_mortality,media,synthetic
BEACON-0004141,2020-04-24,2020-04-24,NLD,Netherlands,ASF,0.436,verified,unusual_mortality,media,synthetic
BEACON-0004142,2020-04-20,2020-04-21,NLD,Netherlands,ASF,0.163,verified,unusual_mortality,media,synthetic
BEACON-0004143,2020-04-21,2020-04-22,ESP,Spain,ASF,0.575,unverified,media_cluster,media;official,synthetic
BEACON-0004144,2020-04-20,2020-04-22,ROU,Romania,ASF,0.234,unverified,syndromic,media,synthetic
BEACON-0004145,2020-04-25,2020-04-25,TUR,Türkiye,ASF,0.119,unverified,syndromic,media,synthetic
BEACON-0004146,2020-04-25,2020-04-26,GEO,Georgia,ASF,0.6,unverified,unusual_mortality,media;official,synthetic
BEACON-0004147,2020-04-23,2020-04-24,TUN,Tunisia,ASF,0.014,verified,unusual_mortality,media;official,synthetic
BEACON-0004148,2020-05-02,2020-05-02,NLD,Netherlands,ASF,0.63,unverified,syndromic,official,synthetic
BEACON-0004149,2020-04-30,2020-05-02,POL,Poland,ASF,0.835,unverified,syndromic,media,synthetic
BEACON-0004150,2020-05-02,2020-05-04,HUN,Hungary,ASF,0.252,verified,trade_alert,official,synthetic
BEACON-0004151,2020-04-29,2020-04-30,BGR,Bulgaria,ASF,0.032,verified,trade_alert,field,synthetic
BEACON-0004152,2020-04-28,2020-04-30,BGR,Bulgaria,ASF,0.44,unverified,media_cluster,media;official,synthetic
BEACON-0004153,2020-05-01,2020-05-01,UKR,Ukraine,ASF,0.092,verified,unusual_mortality,media,synthetic
BEACON-0004154,2020-04-30,2020-05-01,TUR,Türkiye,ASF,0.2,verified,unusual_mortality,media,synthetic
BEACON-0004155,2020-05-01,2020-05-03,EGY,Egypt,ASF,0.423,unverified,media_cluster,field,synthetic
BEACON-0004156,2020-05-07,2020-05-07,BEL,Belgium,ASF,0.122,unverified,trade_alert,official,synthetic
BEACON-0004157,2020-05-04,2020-05-05,POL,Poland,ASF,0.181,unverified,unusual_mortality,media,synthetic
BEACON-0004158,2020-05-06,2020-05-07,ROU,Romania,ASF,0.169,unverified,unusual_mortality,official,synthetic
BEACON-0004159,2020-05-08,2020-05-09,BGR,Bulgaria,ASF,0.281,verified,syndromic,field,synthetic
BEACON-0004160,2020-05-08,2020-05-10,MDA,Moldova,ASF,0.324,verified,trade_alert,media,synthetic
BEACON-0004161,2020-05-06,2020-05-06,MDA,Moldova,ASF,0.097,unverified,media_cluster,media;official,synthetic
BEACON-0004162,2020-05-08,2020-05-10,RUS,Russian Federation,ASF,0.518,verified,unusual_mortality,field,synthetic
BEACON-0004163,2020-05-05,2020-05-05,MAR,Morocco,ASF,0.485,verified,media_cluster,field,synthetic
BEACON-0004164,2020-05-07,2020-05-07,MAR,Morocco,ASF,0.44,unverified,unusual_mortality,media;official,synthetic
BEACON-0004165,2020-05-04,2020-05-06,MAR,Morocco,ASF,0.116,unverified,unusual_mortality,media;official,synthetic
BEACON-0004166,2020-05-11,2020-05-13,BEL,Belgium,ASF,0.259,unverified,trade_alert,media,synthetic
BEACON-0004167,2020-05-12,2020-05-13,POL,Poland,ASF,0.584,unverified,media_cluster,field,synthetic
BEACON-0004168,2020-05-15,2020-05-15,HUN,Hungary,ASF,0.451,unverified,media_cluster,official,synthetic
BEACON-0004169,2020-05-11,2020-05-12,HUN,Hungary,ASF,0.901,verified,unusual_mortality,media;official,synthetic
BEACON-0004170,2020-05-15,2020-05-15,ROU,Romania,ASF,0.201,verified,syndromic,media,synthetic
BEACON-0004171,2020-05-13,2020-05-14,SRB,Serbia,ASF,0.651,unverified,trade_alert,media,synthetic
BEACON-0004172,2020-05-14,2020-05-14,MDA,Moldova,ASF,0.323,unverified,unusual_mortality,media,synthetic
