alert_id,published_date,iso3,country,disease_code,latitude,longitude,feed,duplicate_of_feed_item,headline,data_realism
HM-0008298,2020-12-14,SRB,Serbia,ASF,45.137,21.137,news,False,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0008299,2020-12-17,UKR,Ukraine,ASF,47.265,33.895,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008300,2020-12-14,UKR,Ukraine,ASF,49.974,29.845,social,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008301,2020-12-20,RUS,Russian Federation,ASF,59.998,41.981,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008302,2020-12-15,TUR,Türkiye,ASF,34.663,34.66,social,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008303,2020-12-18,TUR,Türkiye,ASF,42.056,37.193,news,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008304,2020-12-16,TUR,Türkiye,ASF,42.301,31.332,news,True,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008305,2020-12-17,TUR,Türkiye,ASF,41.089,33.278,news,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008306,2020-12-14,TUR,Türkiye,ASF,38.261,30.559,official,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008307,2020-12-20,ISR,Israel,ASF,31.794,35.145,news,False,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0008308,2020-12-20,ISR,Israel,ASF,30.892,34.993,official,True,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0008309,2020-12-16,EGY,Egypt,ASF,25.227,31.084,news,False,[SYNTHETIC] ASF signal near Egypt,synthetic
HM-0008310,2020-12-15,TUN,Tunisia,ASF,33.667,9.56,news,True,[SYNTHETIC] ASF signal near Tunisia,synthetic
HM-0008311,2020-12-27,FRA,France,ASF,44.663,0.607,news,False,[SYNTHETIC] ASF signal near France,synthetic
HM-0008312,2020-12-24,BEL,Belgium,ASF,50.883,3.34,news,True,[SYNTHETIC] ASF signal near Belgium,synthetic
HM-0008313,2020-12-26,HUN,Hungary,ASF,45.702,19.312,news,True,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0008314,2020-12-24,UKR,Ukraine,ASF,52.413,31.78,news,True,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008315,2020-12-27,UKR,Ukraine,ASF,52.418,30.142,official,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008316,2020-12-25,UKR,Ukraine,ASF,51.222,35.531,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008317,2020-12-21,UKR,Ukraine,ASF,46.929,33.403,official,True,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008318,2020-12-22,RUS,Russian Federation,ASF,54.605,47.866,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008319,2020-12-22,TUR,Türkiye,ASF,40.399,30.566,news,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008320,2020-12-22,TUR,Türkiye,ASF,36.904,36.409,official,True,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008321,2020-12-21,TUR,Türkiye,ASF,38.331,30.607,official,True,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008322,2020-12-24,EGY,Egypt,ASF,30.272,33.203,news,False,[SYNTHETIC] ASF signal near Egypt,synthetic
HM-0008323,2020-12-21,EGY,Egypt,ASF,29.233,32.227,news,False,[SYNTHETIC] ASF signal near Egypt,synthetic
HM-0008324,2020-12-27,EGY,Egypt,ASF,27.872,27.295,news,True,[SYNTHETIC] ASF signal near Egypt,synthetic
HM-0008325,2020-12-21,MAR,Morocco,ASF,29.696,-6.465,official,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008326,2020-12-31,NLD,Netherlands,ASF,52.11,4.259,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0008327,2020-12-29,ITA,Italy,ASF,42.958,12.349,news,False,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0008328,2020-12-30,ESP,Spain,ASF,36.984,-2.154,official,True,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0008329,2020-12-30,POL,Poland,ASF,54.297,21.097,news,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0008330,2021-01-03,HUN,Hungary,ASF,48.028,19.983,official,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0008331,2021-01-01,ROU,Romania,ASF,47.597,26.432,official,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0008332,2021-01-03,BGR,Bulgaria,ASF,43.346,27.328,official,False,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0008333,2020-12-29,SRB,Serbia,ASF,44.582,19.713,official,False,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0008334,2020-12-30,UKR,Ukraine,ASF,50.48,35.255,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008335,2020-12-28,RUS,Russian Federation,ASF,59.728,52.181,official,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008336,2021-01-02,RUS,Russian Federation,ASF,54.454,34.503,official,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008337,2020-12-29,TUR,Türkiye,ASF,39.5,33.826,news,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008338,2021-01-06,DEU,Germany,ASF,49.823,6.564,news,False,[SYNTHETIC] ASF signal near Germany,synthetic
HM-0008339,2021-01-06,BEL,Belgium,ASF,51.309,4.243,official,False,[SYNTHETIC] ASF signal near Belgium,synthetic
HM-0008340,2021-01-07,ESP,Spain,ASF,40.81,-3.645,social,False,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0008341,2021-01-08,ESP,Spain,ASF,43.454,-3.327,news,True,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0008342,2021-01-04,POL,Poland,ASF,53.1,20.14,news,True,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0008343,2021-01-08,ROU,Romania,ASF,44.381,22.679,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0008344,2021-01-06,MDA,Moldova,ASF,47.129,29.621,news,False,[SYNTHETIC] ASF signal near Moldova,synthetic
HM-0008345,2021-01-06,RUS,Russian Federation,ASF,50.777,44.413,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008346,2021-01-06,RUS,Russian Federation,ASF,52.114,51.368,official,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008347,2021-01-07,RUS,Russian Federation,ASF,51.192,38.255,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008348,2021-01-06,TUR,Türkiye,ASF,40.112,31.918,news,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008349,2021-01-06,ISR,Israel,ASF,31.29,35.101,official,True,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0008350,2021-01-10,MAR,Morocco,ASF,32.459,-4.227,news,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008351,2021-01-14,FRA,France,ASF,48.628,5.079,news,False,[SYNTHETIC] ASF signal near France,synthetic
HM-0008352,2021-01-14,ITA,Italy,ASF,41.944,12.14,social,False,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0008353,2021-01-11,ESP,Spain,ASF,38.958,-2.934,news,False,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0008354,2021-01-14,ESP,Spain,ASF,37.964,-5.135,news,False,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0008355,2021-01-13,HUN,Hungary,ASF,47.16,18.079,news,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0008356,2021-01-17,BGR,Bulgaria,ASF,42.619,23.588,official,True,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0008357,2021-01-11,SRB,Serbia,ASF,44.647,19.675,news,True,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0008358,2021-01-16,RUS,Russian Federation,ASF,54.052,36.515,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008359,2021-01-15,ISR,Israel,ASF,30.865,35.195,official,False,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0008360,2021-01-11,EGY,Egypt,ASF,27.176,29.596,official,False,[SYNTHETIC] ASF signal near Egypt,synthetic
HM-0008361,2021-01-17,MAR,Morocco,ASF,30.343,-8.636,official,True,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008362,2021-01-14,MAR,Morocco,ASF,30.26,-10.64,news,True,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008363,2021-01-21,FRA,France,ASF,45.581,-2.292,news,False,[SYNTHETIC] ASF signal near France,synthetic
HM-0008364,2021-01-18,FRA,France,ASF,47.358,1.792,official,True,[SYNTHETIC] ASF signal near France,synthetic
HM-0008365,2021-01-23,NLD,Netherlands,ASF,52.208,4.521,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0008366,2021-01-20,NLD,Netherlands,ASF,52.168,4.867,official,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0008367,2021-01-18,ITA,Italy,ASF,41.068,10.567,news,True,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0008368,2021-01-19,ITA,Italy,ASF,41.281,14.66,news,False,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0008369,2021-01-22,POL,Poland,ASF,50.747,23.259,news,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0008370,2021-01-21,ROU,Romania,ASF,44.372,22.301,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0008371,2021-01-22,SRB,Serbia,ASF,44.733,19.271,news,False,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0008372,2021-01-23,UKR,Ukraine,ASF,46.371,27.731,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008373,2021-01-18,UKR,Ukraine,ASF,45.495,28.374,official,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008374,2021-01-20,RUS,Russian Federation,ASF,55.15,53.103,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008375,2021-01-21,RUS,Russian Federation,ASF,54.049,45.196,news,True,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008376,2021-01-24,TUR,Türkiye,ASF,38.201,39.573,news,True,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008377,2021-01-22,TUR,Türkiye,ASF,39.619,39.531,news,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008378,2021-01-21,TUR,Türkiye,ASF,41.36,39.246,news,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008379,2021-01-24,ISR,Israel,ASF,31.228,35.393,news,True,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0008380,2021-01-24,ISR,Israel,ASF,31.146,34.267,social,False,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0008381,2021-01-22,ISR,Israel,ASF,30.967,34.629,news,False,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0008382,2021-01-22,MAR,Morocco,ASF,31.324,-3.507,news,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008383,2021-01-24,MAR,Morocco,ASF,30.811,-7.213,news,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008384,2021-01-27,FRA,France,ASF,46.569,1.067,official,False,[SYNTHETIC] ASF signal near France,synthetic
HM-0008385,2021-01-26,FRA,France,ASF,47.84,6.236,news,False,[SYNTHETIC] ASF signal near France,synthetic
HM-0008386,2021-01-29,DEU,Germany,ASF,53.625,10.502,news,False,[SYNTHETIC] ASF signal near Germany,synthetic
HM-0008387,2021-01-28,BEL,Belgium,ASF,50.039,5.311,official,False,[SYNTHETIC] ASF signal near Belgium,synthetic
HM-0008388,2021-01-25,ITA,Italy,ASF,44.255,14.548,news,False,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0008389,2021-01-29,ITA,Italy,ASF,42.115,14.893,official,False,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0008390,2021-01-29,BGR,Bulgaria,ASF,43.832,26.912,official,False,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0008391,2021-01-28,SRB,Serbia,ASF,44.325,19.832,news,True,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0008392,2021-01-28,SRB,Serbia,ASF,44.555,21.971,news,True,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0008393,2021-01-25,SRB,Serbia,ASF,43.019,20.651,news,False,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0008394,2021-01-27,UKR,Ukraine,ASF,48.225,30.1,social,True,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008395,2021-01-27,RUS,Russian Federation,ASF,57.284,33.919,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008396,2021-01-29,TUR,Türkiye,ASF,38.434,40.375,news,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008397,2021-01-26,TUR,Türkiye,ASF,37.1,36.449,news,True,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008398,2021-01-30,GEO,Georgia,ASF,41.545,43.423,official,False,[SYNTHETIC] ASF signal near Georgia,synthetic
HM-0008399,2021-01-28,MAR,Morocco,ASF,32.276,-3.495,news,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008400,2021-01-30,MAR,Morocco,ASF,29.95,-5.283,official,True,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008401,2021-01-31,MAR,Morocco,ASF,29.8,-6.951,official,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008402,2021-02-07,FRA,France,ASF,43.349,3.658,news,False,[SYNTHETIC] ASF signal near France,synthetic
HM-0008403,2021-02-01,NLD,Netherlands,ASF,51.999,6.971,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0008404,2021-02-05,BEL,Belgium,ASF,50.207,3.902,news,False,[SYNTHETIC] ASF signal near Belgium,synthetic
HM-0008405,2021-02-03,ESP,Spain,ASF,41.656,-2.011,news,False,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0008406,2021-02-05,ESP,Spain,ASF,37.997,-1.491,news,True,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0008407,2021-02-06,POL,Poland,ASF,53.656,21.915,official,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0008408,2021-02-01,BGR,Bulgaria,ASF,43.198,24.054,news,False,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0008409,2021-02-03,SRB,Serbia,ASF,43.751,20.129,news,False,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0008410,2021-02-06,RUS,Russian Federation,ASF,56.044,40.655,official,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008411,2021-02-05,RUS,Russian Federation,ASF,57.769,52.17,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008412,2021-02-03,TUR,Türkiye,ASF,38.835,39.515,news,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008413,2021-02-04,MAR,Morocco,ASF,30.181,-5.749,news,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008414,2021-02-13,FRA,France,ASF,48.342,5.482,news,False,[SYNTHETIC] ASF signal near France,synthetic
HM-0008415,2021-02-08,FRA,France,ASF,44.584,1.122,news,True,[SYNTHETIC] ASF signal near France,synthetic
HM-0008416,2021-02-08,NLD,Netherlands,ASF,51.672,5.402,news,True,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0008417,2021-02-10,NLD,Netherlands,ASF,51.228,5.823,news,True,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0008418,2021-02-08,NLD,Netherlands,ASF,52.083,4.331,news,True,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0008419,2021-02-13,BEL,Belgium,ASF,50.469,5.763,news,False,[SYNTHETIC] ASF signal near Belgium,synthetic
HM-0008420,2021-02-14,ITA,Italy,ASF,41.261,10.984,news,True,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0008421,2021-02-13,ITA,Italy,ASF,42.511,10.379,news,False,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0008422,2021-02-13,ITA,Italy,ASF,42.095,13.15,official,False,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0008423,2021-02-13,ESP,Spain,ASF,41.687,-7.944,news,False,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0008424,2021-02-14,ESP,Spain,ASF,39.653,0.326,news,True,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0008425,2021-02-11,ESP,Spain,ASF,36.91,-4.141,news,False,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0008426,2021-02-13,BGR,Bulgaria,ASF,42.224,24.962,news,False,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0008427,2021-02-14,BGR,Bulgaria,ASF,43.149,25.012,news,False,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0008428,2021-02-10,SRB,Serbia,ASF,44.731,22.72,news,False,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0008429,2021-02-13,UKR,Ukraine,ASF,49.31,32.869,social,True,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008430,2021-02-11,UKR,Ukraine,ASF,51.962,32.716,news,True,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008431,2021-02-09,UKR,Ukraine,ASF,50.599,28.017,official,True,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008432,2021-02-08,UKR,Ukraine,ASF,49.726,36.999,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008433,2021-02-08,TUR,Türkiye,ASF,40.116,38.421,official,True,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008434,2021-02-12,TUR,Türkiye,ASF,37.834,39.222,news,True,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008435,2021-02-14,EGY,Egypt,ASF,25.675,26.174,news,False,[SYNTHETIC] ASF signal near Egypt,synthetic
HM-0008436,2021-02-12,TUN,Tunisia,ASF,33.578,10.973,news,False,[SYNTHETIC] ASF signal near Tunisia,synthetic
HM-0008437,2021-02-12,MAR,Morocco,ASF,33.172,-4.879,news,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008438,2021-02-08,MAR,Morocco,ASF,32.01,-8.91,news,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008439,2021-02-18,FRA,France,ASF,47.742,0.292,official,True,[SYNTHETIC] ASF signal near France,synthetic
HM-0008440,2021-02-17,FRA,France,ASF,45.324,3.748,news,False,[SYNTHETIC] ASF signal near France,synthetic
HM-0008441,2021-02-18,DEU,Germany,ASF,50.955,9.255,social,True,[SYNTHETIC] ASF signal near Germany,synthetic
HM-0008442,2021-02-19,NLD,Netherlands,ASF,51.691,5.971,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0008443,2021-02-16,NLD,Netherlands,ASF,52.23,4.43,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0008444,2021-02-15,NLD,Netherlands,ASF,52.637,6.151,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0008445,2021-02-16,ESP,Spain,ASF,38.695,-5.272,social,True,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0008446,2021-02-17,ESP,Spain,ASF,39.551,-5.595,news,False,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0008447,2021-02-18,HUN,Hungary,ASF,46.202,20.616,social,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0008448,2021-02-20,ROU,Romania,ASF,43.598,25.493,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0008449,2021-02-18,UKR,Ukraine,ASF,51.189,30.512,news,True,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008450,2021-02-18,UKR,Ukraine,ASF,50.325,27.738,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008451,2021-02-17,TUR,Türkiye,ASF,43.376,35.256,official,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008452,2021-02-18,TUR,Türkiye,ASF,39.049,32.559,news,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008453,2021-02-21,TUR,Türkiye,ASF,35.545,33.227,official,True,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0008454,2021-02-17,ISR,Israel,ASF,31.688,34.713,news,True,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0008455,2021-02-26,FRA,France,ASF,44.143,-0.873,news,False,[SYNTHETIC] ASF signal near France,synthetic
HM-0008456,2021-02-28,FRA,France,ASF,46.289,5.428,news,True,[SYNTHETIC] ASF signal near France,synthetic
HM-0008457,2021-02-27,BEL,Belgium,ASF,49.84,5.221,social,True,[SYNTHETIC] ASF signal near Belgium,synthetic
HM-0008458,2021-02-26,ITA,Italy,ASF,40.514,12.542,news,True,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0008459,2021-02-24,ESP,Spain,ASF,38.539,-4.75,social,True,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0008460,2021-02-28,ESP,Spain,ASF,39.395,-4.592,official,False,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0008461,2021-02-28,HUN,Hungary,ASF,46.71,19.897,official,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0008462,2021-02-28,HUN,Hungary,ASF,48.599,19.566,news,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0008463,2021-02-24,ROU,Romania,ASF,46.975,23.733,news,True,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0008464,2021-02-23,BGR,Bulgaria,ASF,41.588,25.409,official,True,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0008465,2021-02-27,SRB,Serbia,ASF,42.929,20.33,news,True,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0008466,2021-02-25,UKR,Ukraine,ASF,46.72,33.781,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0008467,2021-02-25,MDA,Moldova,ASF,47.55,27.962,news,True,[SYNTHETIC] ASF signal near Moldova,synthetic
HM-0008468,2021-02-22,RUS,Russian Federation,ASF,61.112,40.133,official,True,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008469,2021-02-28,ISR,Israel,ASF,31.72,34.779,official,True,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0008470,2021-02-22,EGY,Egypt,ASF,28.995,28.957,news,False,[SYNTHETIC] ASF signal near Egypt,synthetic
HM-0008471,2021-02-24,MAR,Morocco,ASF,31.12,-8.307,social,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008472,2021-02-24,MAR,Morocco,ASF,32.595,-6.633,official,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008473,2021-02-25,MAR,Morocco,ASF,30.984,-7.91,news,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008474,2021-03-04,DEU,Germany,ASF,51.208,13.84,news,False,[SYNTHETIC] ASF signal near Germany,synthetic
HM-0008475,2021-03-01,NLD,Netherlands,ASF,52.417,4.45,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0008476,2021-03-02,ITA,Italy,ASF,43.668,14.632,news,True,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0008477,2021-03-02,POL,Poland,ASF,52.94,19.25,news,True,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0008478,2021-03-03,POL,Poland,ASF,53.511,16.213,official,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0008479,2021-03-01,ROU,Romania,ASF,44.788,24.644,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0008480,2021-03-06,SRB,Serbia,ASF,43.422,20.558,news,True,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0008481,2021-03-02,MDA,Moldova,ASF,47.225,28.974,news,True,[SYNTHETIC] ASF signal near Moldova,synthetic
HM-0008482,2021-03-04,RUS,Russian Federation,ASF,51.191,49.364,official,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008483,2021-03-03,RUS,Russian Federation,ASF,57.165,50.19,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0008484,2021-03-02,EGY,Egypt,ASF,22.85,30.837,news,False,[SYNTHETIC] ASF signal near Egypt,synthetic
HM-0008485,2021-03-03,TUN,Tunisia,ASF,33.318,11.503,news,False,[SYNTHETIC] ASF signal near Tunisia,synthetic
HM-0008486,2021-03-02,MAR,Morocco,ASF,31.967,-6.633,official,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0008487,2021-03-11,DEU,Germany,ASF,52.226,9.385,social,False,[SYNTHETIC] ASF signal near Germany,synthetic
HM-0008488,2021-03-09,NLD,Netherlands,ASF,52.274,6.642,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0008489,2021-03-10,POL,Poland,ASF,52.626,19.235,official,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0008490,2021-03-10,HUN,Hungary,ASF,48.174,20.654,official,True,[SYNTHETIC] ASF signal near Hungary,synthetic
